"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"3546","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","3554","0.0-0.0","ko2uuju9qf","88763","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","6318","0.0-1.0","ko2uuju9qf","88763","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","6331","0.0-2.0","ko2uuju9qf","88763","","null","","","","","","","","","","","","","",""
"","","","call-function","3","6346","0.0-3.0","ko2uuju9qf","88763","","","","","","","","","","","","","","","",""
"11021","","","survey-multi-selectMAS","4","17371","0.0-4.0","ko2uuju9qf","88763","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3663","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","21044","0.0-5.0","ko2uuju9qf","88763","","","","","","","","","","","","","","","",""
"11665","","","survey-text","6","32752","0.0-6.0","ko2uuju9qf","88763","","","","{""Age"":""18"",""Gender"":""female"",""Race"":""white"",""Languages"":""English""}","","","","","","","","","","","",""
"2855","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","35610","0.0-7.0","ko2uuju9qf","88763","","32","","","","","","","","","","","","","",""
"34320","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","69936","0.0-8.0","ko2uuju9qf","88763","","","","","","","","","","","","","","","",""
"16700","","","assignment-inference","9","86639","0.0-9.0","ko2uuju9qf","88763","","","","","","[""strawberry"",""lemon"",""blueberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1292.9999999999854","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","87934","0.0-10.0","ko2uuju9qf","88763","","","","","","","","","","","","","","","",""
"12473","","","assignment-inference","11","100408","0.0-11.0","ko2uuju9qf","88763","","","","","","[""working"",""banana"",""leisure"",""grape""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","3"
"9598","","","assignment-inference","12","110008","0.0-12.0","ko2uuju9qf","88763","","","","","","[""sleeping"",""driving"",""cherry"",""peach""]","[""#e81a4b"",""#000000"",""#d5b811"",""#f7a75a""]","[""cherry"",""sleeping"",""driving"",""peach""]","[""cherry"",""sleeping"",""driving"",""peach""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","3"
"8486","","","assignment-inference","13","118496","0.0-13.0","ko2uuju9qf","88763","","","","","","[""speed"",""eggplant"",""efficiency"",""celery""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""celery"",""efficiency""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","3"
"10952","","","assignment-inference","14","129449","0.0-14.0","ko2uuju9qf","88763","","","","","","[""working"",""safety"",""leisure"",""comfort""]","[""#632b14"",""#777777"",""#cd26c7"",""#73cf10""]","[""comfort"",""working"",""leisure"",""safety""]","[""comfort"",""working"",""leisure"",""safety""]","""set2""","0","""2""","""uw_71""","[1,1,1,1]","4","3"
