"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"7409","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","7416","0.0-0.0","v5recdwl2h","88957","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","10217","0.0-1.0","v5recdwl2h","88957","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","10229","0.0-2.0","v5recdwl2h","88957","","null","","","","","","","","","","","","","",""
"","","","call-function","3","10231","0.0-3.0","v5recdwl2h","88957","","","","","","","","","","","","","","","",""
"4935","","","survey-multi-selectMAS","4","15168","0.0-4.0","v5recdwl2h","88957","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"4647","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","19819","0.0-5.0","v5recdwl2h","88957","","","","","","","","","","","","","","","",""
"25737","","","survey-text","6","45567","0.0-6.0","v5recdwl2h","88957","","","","{""Age"":""19"",""Gender"":""Male"",""Race"":""White "",""Languages"":""English""}","","","","","","","","","","","",""
"4458","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","50027","0.0-7.0","v5recdwl2h","88957","","32","","","","","","","","","","","","","",""
"44770","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","94798","0.0-8.0","v5recdwl2h","88957","","","","","","","","","","","","","","","",""
"18497","","","assignment-inference","9","113298","0.0-9.0","v5recdwl2h","88957","","","","","","[""strawberry"",""blueberry"",""lemon"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"2264","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","115562","0.0-10.0","v5recdwl2h","88957","","","","","","","","","","","","","","","",""
"17385","","","assignment-inference","11","132948","0.0-11.0","v5recdwl2h","88957","","","","","","[""efficiency"",""speed"",""driving"",""sleeping""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""efficiency"",""sleeping"",""driving"",""speed""]","""set2""","0","""7""","""uw_71""","[0,1,1,0]","2","7"
"12858","","","assignment-inference","12","145807","0.0-12.0","v5recdwl2h","88957","","","","","","[""peach"",""eggplant"",""cherry"",""celery""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","7"
"12483","","","assignment-inference","13","158291","0.0-13.0","v5recdwl2h","88957","","","","","","[""grape"",""banana"",""carrot"",""corn""]","[""#d0e942"",""#c7b88b"",""#cc4f1b"",""#600b84""]","[""banana"",""corn"",""carrot"",""grape""]","[""corn"",""banana"",""carrot"",""grape""]","""set2""","0","""0""","""uw_71""","[0,0,1,1]","2","7"
"13144","","","assignment-inference","14","171436","0.0-14.0","v5recdwl2h","88957","","","","","","[""safety"",""corn"",""carrot"",""comfort""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","7"
