"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"13465.699999928474","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","13479","0.0-0.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","16564","0.0-1.0","kygbcmlwen","88415","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","16577","0.0-2.0","kygbcmlwen","88415","","null","","","","","","","","","","","","","",""
"","","","call-function","3","16579","0.0-3.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"6613.799999952316","","","survey-multi-selectMAS","4","23195","0.0-4.0","kygbcmlwen","88415","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"2981.399999976158","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","26177","0.0-5.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"10949.5","","","survey-text","6","37129","0.0-6.0","kygbcmlwen","88415","","","","{""Age"":""18"",""Gender"":""female"",""Race"":""white"",""Languages"":""english""}","","","","","","","","","","","",""
"3523.2000000476837","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","40653","0.0-7.0","kygbcmlwen","88415","","32","","","","","","","","","","","","","",""
"18190.899999976158","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","58844","0.0-8.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"11920","","","assignment-inference","9","70765","0.0-9.0","kygbcmlwen","88415","","","","","","[""blueberry"",""strawberry"",""mango"",""lemon""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"962","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","71728","0.0-10.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"16601","","","assignment-inference","11","88330","0.0-11.0","kygbcmlwen","88415","","","","","","[""celery"",""grape"",""eggplant"",""banana""]","[""#512d5f"",""#96c58c"",""#cd26c7"",""#d5b811""]","[""eggplant"",""celery"",""grape"",""banana""]","[""eggplant"",""celery"",""grape"",""banana""]","""set1""","0","""13""","""uw_71""","[1,1,1,1]","4","4"
"12714","","","assignment-inference","12","101045","0.0-12.0","kygbcmlwen","88415","","","","","","[""grape"",""sleeping"",""banana"",""driving""]","[""#000000"",""#ea1d1d"",""#72005e"",""#f7db7c""]","[""sleeping"",""driving"",""grape"",""banana""]","[""sleeping"",""driving"",""grape"",""banana""]","""set1""","0","""9""","""uw_71""","[1,1,1,1]","4","4"
"12752","","","assignment-inference","13","113797","0.0-13.0","kygbcmlwen","88415","","","","","","[""cherry"",""peach"",""carrot"",""corn""]","[""#d5b811"",""#cc4f1b"",""#f1a78a"",""#e81a4b""]","[""corn"",""carrot"",""peach"",""cherry""]","[""corn"",""carrot"",""peach"",""cherry""]","""set1""","0","""8""","""uw_71""","[1,1,1,1]","4","4"
"11948","","","assignment-inference","14","125746","0.0-14.0","kygbcmlwen","88415","","","","","","[""comfort"",""sleeping"",""safety"",""driving""]","[""#000000"",""#ea1d1d"",""#d0e942"",""#632b14""]","[""sleeping"",""driving"",""safety"",""comfort""]","[""sleeping"",""driving"",""safety"",""comfort""]","""set1""","0","""15""","""uw_71""","[1,1,1,1]","4","4"
"12547","","","assignment-inference","15","138295","0.0-15.0","kygbcmlwen","88415","","","","","","[""comfort"",""safety"",""eggplant"",""celery""]","[""#600b84"",""#a3c55b"",""#d5b811"",""#632b14""]","[""eggplant"",""celery"",""safety"",""comfort""]","[""eggplant"",""celery"",""safety"",""comfort""]","""set1""","0","""11""","""uw_71""","[1,1,1,1]","4","4"
"13750","","","assignment-inference","16","152045","0.0-16.0","kygbcmlwen","88415","","","","","","[""leisure"",""efficiency"",""working"",""speed""]","[""#632b14"",""#cd26c7"",""#1c3d61"",""#ea1d1d""]","[""working"",""leisure"",""efficiency"",""speed""]","[""efficiency"",""working"",""leisure"",""speed""]","""set1""","0","""10""","""uw_71""","[0,0,0,1]","1","4"
"14065","","","assignment-inference","17","166112","0.0-17.0","kygbcmlwen","88415","","","","","","[""corn"",""speed"",""efficiency"",""carrot""]","[""#d5b811"",""#ac6619"",""#73f5b0"",""#ea1d1d""]","[""corn"",""carrot"",""efficiency"",""speed""]","[""corn"",""carrot"",""efficiency"",""speed""]","""set1""","0","""14""","""uw_71""","[1,1,1,1]","4","4"
"12120","","","assignment-inference","18","178232","0.0-18.0","kygbcmlwen","88415","","","","","","[""blue"",""yellow"",""green"",""red""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"12413","","","assignment-inference","19","190645","0.0-19.0","kygbcmlwen","88415","","","","","","[""cherry"",""leisure"",""working"",""peach""]","[""#777777"",""#4bcf8e"",""#f1a78a"",""#ea1d1d""]","[""working"",""leisure"",""peach"",""cherry""]","[""leisure"",""working"",""peach"",""cherry""]","""set1""","0","""12""","""uw_71""","[0,0,1,1]","2","4"
"2049.2999999523163","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","192696","0.0-20.0","kygbcmlwen","88415","","","","","","","","","","","","","","","",""
"14851","","","assignment-inference","21","207548","0.0-21.0","kygbcmlwen","88415","","","","","","[""working"",""leisure"",""speed"",""efficiency""]","[""#1c3d61"",""#ea1d1d"",""#632b14"",""#cd26c7""]","[""efficiency"",""speed"",""working"",""leisure""]","[""efficiency"",""speed"",""leisure"",""working""]","""set1""","1","""10""","""uw_71""","[1,1,0,0]","2","6"
"11100","","","assignment-inference","22","218649","0.0-22.0","kygbcmlwen","88415","","","","","","[""driving"",""sleeping"",""grape"",""banana""]","[""#72005e"",""#f7db7c"",""#000000"",""#ea1d1d""]","[""grape"",""banana"",""sleeping"",""driving""]","[""grape"",""banana"",""sleeping"",""driving""]","""set1""","1","""9""","""uw_71""","[1,1,1,1]","4","6"
"9081","","","assignment-inference","23","227732","0.0-23.0","kygbcmlwen","88415","","","","","","[""peach"",""cherry"",""working"",""leisure""]","[""#f1a78a"",""#ea1d1d"",""#777777"",""#4bcf8e""]","[""peach"",""cherry"",""working"",""leisure""]","[""peach"",""cherry"",""leisure"",""working""]","""set1""","1","""12""","""uw_71""","[1,1,0,0]","2","6"
"10419","","","assignment-inference","24","238151","0.0-24.0","kygbcmlwen","88415","","","","","","[""banana"",""celery"",""eggplant"",""grape""]","[""#cd26c7"",""#d5b811"",""#512d5f"",""#96c58c""]","[""grape"",""banana"",""eggplant"",""celery""]","[""grape"",""banana"",""eggplant"",""celery""]","""set1""","1","""13""","""uw_71""","[1,1,1,1]","4","6"
"8977","","","assignment-inference","25","247129","0.0-25.0","kygbcmlwen","88415","","","","","","[""green"",""red"",""yellow"",""blue""]","[""#ea1d1d"",""#fcdb42"",""#2f6ef6"",""#67cf5c""]","[""red"",""yellow"",""blue"",""green""]","[""red"",""yellow"",""blue"",""green""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
