"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"5131","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","5144","0.0-0.0","37hkdlflwo","88485","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","8567","0.0-1.0","37hkdlflwo","88485","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","8585","0.0-2.0","37hkdlflwo","88485","","null","","","","","","","","","","","","","",""
"","","","call-function","3","8588","0.0-3.0","37hkdlflwo","88485","","","","","","","","","","","","","","","",""
"8508","","","survey-multi-selectMAS","4","17098","0.0-4.0","37hkdlflwo","88485","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"2084","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","19186","0.0-5.0","37hkdlflwo","88485","","","","","","","","","","","","","","","",""
"21668.999999999996","","","survey-text","6","40871","0.0-6.0","37hkdlflwo","88485","","","","{""Age"":""18"",""Gender"":""Male"",""Race"":""White"",""Languages"":""English, semi-fluent Spanish""}","","","","","","","","","","","",""
"5573","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","46447","0.0-7.0","37hkdlflwo","88485","","32","","","","","","","","","","","","","",""
"18580","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","65028","0.0-8.0","37hkdlflwo","88485","","","","","","","","","","","","","","","",""
"25158","","","assignment-inference","9","90194","0.0-9.0","37hkdlflwo","88485","","","","","","[""mango"",""strawberry"",""blueberry"",""lemon""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"2125.9999999999854","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","92321","0.0-10.0","37hkdlflwo","88485","","","","","","","","","","","","","","","",""
"18961","","","assignment-inference","11","111284","0.0-11.0","37hkdlflwo","88485","","","","","","[""cherry"",""sleeping"",""peach"",""driving""]","[""#e81a4b"",""#000000"",""#d5b811"",""#f7a75a""]","[""cherry"",""sleeping"",""driving"",""peach""]","[""cherry"",""driving"",""sleeping"",""peach""]","""set2""","0","""1""","""uw_71""","[1,0,0,1]","2","7"
"18008","","","assignment-inference","12","129293","0.0-12.0","37hkdlflwo","88485","","","","","","[""sleeping"",""speed"",""driving"",""efficiency""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""speed"",""driving"",""sleeping"",""efficiency""]","""set2""","0","""7""","""uw_71""","[1,0,0,1]","2","7"
"16764","","","assignment-inference","13","146058","0.0-13.0","37hkdlflwo","88485","","","","","","[""safety"",""corn"",""carrot"",""comfort""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","7"
"14039","","","assignment-inference","14","160097","0.0-14.0","37hkdlflwo","88485","","","","","","[""peach"",""cherry"",""eggplant"",""celery""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","7"
"20955","","","assignment-inference","15","181053","0.0-15.0","37hkdlflwo","88485","","","","","","[""banana"",""leisure"",""grape"",""working""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","7"
"16769","","","assignment-inference","16","197823","0.0-16.0","37hkdlflwo","88485","","","","","","[""efficiency"",""celery"",""speed"",""eggplant""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""efficiency"",""celery""]","""set2""","0","""3""","""uw_71""","[1,1,0,0]","2","7"
