"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"12631.299999952316","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","12684","0.0-0.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","15707","0.0-1.0","pu7x6wylxc","89898","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","15719","0.0-2.0","pu7x6wylxc","89898","","null","","","","","","","","","","","","","",""
"","","","call-function","3","15720","0.0-3.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"8443.299999952316","","","survey-multi-selectMAS","4","24166","0.0-4.0","pu7x6wylxc","89898","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"4042.199999809265","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","28210","0.0-5.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"19067.60000014305","","","survey-text","6","47284","0.0-6.0","pu7x6wylxc","89898","","","","{""Age"":""19"",""Gender"":""Female"",""Race"":""Hispanic"",""Languages"":""Spanish and English""}","","","","","","","","","","","",""
"3557.9000000953674","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","50843","0.0-7.0","pu7x6wylxc","89898","","32","","","","","","","","","","","","","",""
"31952","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","82797","0.0-8.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"12463","","","assignment-inference","9","95265","0.0-9.0","pu7x6wylxc","89898","","","","","","[""blueberry"",""lemon"",""strawberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"966.1999998092651","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","96232","0.0-10.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"22116","","","assignment-inference","11","118349","0.0-11.0","pu7x6wylxc","89898","","","","","","[""comfort"",""leisure"",""safety"",""working""]","[""#777777"",""#cd26c7"",""#73cf10"",""#632b14""]","[""working"",""leisure"",""safety"",""comfort""]","[""working"",""comfort"",""safety"",""leisure""]","""set2""","0","""2""","""uw_71""","[1,0,1,0]","2","4"
"9520","","","assignment-inference","12","127871","0.0-12.0","pu7x6wylxc","89898","","","","","","[""peach"",""eggplant"",""celery"",""cherry""]","[""#3518ad"",""#aac510"",""#f7a75a"",""#ea1d1d""]","[""eggplant"",""celery"",""peach"",""cherry""]","[""eggplant"",""celery"",""peach"",""cherry""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","4"
"11265","","","assignment-inference","13","139137","0.0-13.0","pu7x6wylxc","89898","","","","","","[""banana"",""leisure"",""working"",""grape""]","[""#777777"",""#4bcf8e"",""#512d5f"",""#d5b811""]","[""working"",""leisure"",""grape"",""banana""]","[""leisure"",""working"",""grape"",""banana""]","""set2""","0","""4""","""uw_71""","[0,0,1,1]","2","4"
"8648","","","assignment-inference","14","147786","0.0-14.0","pu7x6wylxc","89898","","","","","","[""carrot"",""corn"",""grape"",""banana""]","[""#c7b88b"",""#cc4f1b"",""#600b84"",""#d0e942""]","[""corn"",""carrot"",""grape"",""banana""]","[""banana"",""carrot"",""grape"",""corn""]","""set2""","0","""0""","""uw_71""","[0,1,1,0]","2","4"
"12179","","","assignment-inference","15","159966","0.0-15.0","pu7x6wylxc","89898","","","","","","[""speed"",""eggplant"",""celery"",""efficiency""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""efficiency"",""speed""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","4"
"10206","","","assignment-inference","16","170173","0.0-16.0","pu7x6wylxc","89898","","","","","","[""carrot"",""safety"",""comfort"",""corn""]","[""#d5b811"",""#cc4f1b"",""#73cf10"",""#632b14""]","[""corn"",""carrot"",""safety"",""comfort""]","[""corn"",""carrot"",""safety"",""comfort""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","4"
"6406","","","assignment-inference","17","176580","0.0-17.0","pu7x6wylxc","89898","","","","","","[""red"",""green"",""blue"",""yellow""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"12415","","","assignment-inference","18","188997","0.0-18.0","pu7x6wylxc","89898","","","","","","[""driving"",""peach"",""sleeping"",""cherry""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""driving"",""sleeping"",""peach"",""cherry""]","""set2""","0","""1""","""uw_71""","[0,0,1,1]","2","4"
"10172","","","assignment-inference","19","199170","0.0-19.0","pu7x6wylxc","89898","","","","","","[""sleeping"",""efficiency"",""speed"",""driving""]","[""#000000"",""#d5b811"",""#67cf5c"",""#c94e4b""]","[""sleeping"",""driving"",""efficiency"",""speed""]","[""sleeping"",""driving"",""efficiency"",""speed""]","""set2""","0","""7""","""uw_71""","[1,1,1,1]","4","4"
"1990.2000000476837","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","201162","0.0-20.0","pu7x6wylxc","89898","","","","","","","","","","","","","","","",""
"15039","","","assignment-inference","21","216203","0.0-21.0","pu7x6wylxc","89898","","","","","","[""driving"",""peach"",""sleeping"",""cherry""]","[""#e81a4b"",""#000000"",""#d5b811"",""#f7a75a""]","[""cherry"",""sleeping"",""driving"",""peach""]","[""cherry"",""driving"",""sleeping"",""peach""]","""set2""","1","""1""","""uw_71""","[1,0,0,1]","2","7"
"10668","","","assignment-inference","22","226872","0.0-22.0","pu7x6wylxc","89898","","","","","","[""corn"",""comfort"",""carrot"",""safety""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","1","""6""","""uw_71""","[1,1,1,1]","4","7"
"9752","","","assignment-inference","23","236626","0.0-23.0","pu7x6wylxc","89898","","","","","","[""efficiency"",""sleeping"",""driving"",""speed""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""speed"",""driving"",""sleeping"",""efficiency""]","""set2""","1","""7""","""uw_71""","[1,0,0,1]","2","7"
"7497","","","assignment-inference","24","244125","0.0-24.0","pu7x6wylxc","89898","","","","","","[""celery"",""peach"",""eggplant"",""cherry""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","1","""5""","""uw_71""","[1,1,1,1]","4","7"
"10137","","","assignment-inference","25","254264","0.0-25.0","pu7x6wylxc","89898","","","","","","[""celery"",""eggplant"",""efficiency"",""speed""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""celery"",""efficiency""]","""set2""","1","""3""","""uw_71""","[1,1,1,1]","4","7"
"20908","","","assignment-inference","26","275173","0.0-26.0","pu7x6wylxc","89898","","","","","","[""working"",""comfort"",""leisure"",""safety""]","[""#632b14"",""#777777"",""#cd26c7"",""#73cf10""]","[""comfort"",""working"",""leisure"",""safety""]","[""leisure"",""working"",""comfort"",""safety""]","""set2""","1","""2""","""uw_71""","[0,1,0,1]","2","7"
"10799","","","assignment-inference","27","285974","0.0-27.0","pu7x6wylxc","89898","","","","","","[""working"",""leisure"",""grape"",""banana""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","1","""4""","""uw_71""","[1,1,1,1]","4","7"
