"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1094.8999998569489","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1105","0.0-0.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","2779","0.0-1.0","kz2v1v9oj1","88840","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","2792","0.0-2.0","kz2v1v9oj1","88840","","null","","","","","","","","","","","","","",""
"","","","call-function","3","2794","0.0-3.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"7025.200000047684","","","survey-multi-selectMAS","4","9824","0.0-4.0","kz2v1v9oj1","88840","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1440.2000000476837","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","11267","0.0-5.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"11401.299999952316","","","survey-text","6","22674","0.0-6.0","kz2v1v9oj1","88840","","","","{""Age"":""18"",""Gender"":""Male"",""Race"":""White/Asian"",""Languages"":""English""}","","","","","","","","","","","",""
"4242","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","26917","0.0-7.0","kz2v1v9oj1","88840","","32","","","","","","","","","","","","","",""
"3330.2999999523163","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","30250","0.0-8.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"19799","","","assignment-inference","9","50052","0.0-9.0","kz2v1v9oj1","88840","","","","","","[""strawberry"",""lemon"",""mango"",""blueberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"718","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","50771","0.0-10.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"9890","","","assignment-inference","11","60663","0.0-11.0","kz2v1v9oj1","88840","","","","","","[""sleeping"",""grape"",""driving"",""banana""]","[""#f7db7c"",""#000000"",""#ea1d1d"",""#72005e""]","[""banana"",""sleeping"",""driving"",""grape""]","[""banana"",""sleeping"",""driving"",""grape""]","""set1""","0","""9""","""uw_71""","[1,1,1,1]","4","3"
"7706","","","assignment-inference","12","68370","0.0-12.0","kz2v1v9oj1","88840","","","","","","[""peach"",""carrot"",""cherry"",""corn""]","[""#e81a4b"",""#d5b811"",""#cc4f1b"",""#f1a78a""]","[""cherry"",""corn"",""carrot"",""peach""]","[""cherry"",""corn"",""carrot"",""peach""]","""set1""","0","""8""","""uw_71""","[1,1,1,1]","4","3"
"11246","","","assignment-inference","13","79618","0.0-13.0","kz2v1v9oj1","88840","","","","","","[""comfort"",""driving"",""safety"",""sleeping""]","[""#632b14"",""#000000"",""#ea1d1d"",""#d0e942""]","[""comfort"",""sleeping"",""driving"",""safety""]","[""safety"",""sleeping"",""driving"",""comfort""]","""set1""","0","""15""","""uw_71""","[0,1,1,0]","2","3"
"7618","","","assignment-inference","14","87238","0.0-14.0","kz2v1v9oj1","88840","","","","","","[""red"",""yellow"",""green"",""blue""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"9165","","","assignment-inference","15","96405","0.0-15.0","kz2v1v9oj1","88840","","","","","","[""peach"",""leisure"",""cherry"",""working""]","[""#ea1d1d"",""#777777"",""#4bcf8e"",""#f1a78a""]","[""cherry"",""working"",""leisure"",""peach""]","[""cherry"",""working"",""leisure"",""peach""]","""set1""","0","""12""","""uw_71""","[1,1,1,1]","4","3"
"16152","","","assignment-inference","16","112559","0.0-16.0","kz2v1v9oj1","88840","","","","","","[""banana"",""eggplant"",""grape"",""celery""]","[""#d5b811"",""#512d5f"",""#96c58c"",""#cd26c7""]","[""banana"",""eggplant"",""celery"",""grape""]","[""banana"",""grape"",""celery"",""eggplant""]","""set1""","0","""13""","""uw_71""","[1,0,1,0]","2","3"
"18124","","","assignment-inference","17","130685","0.0-17.0","kz2v1v9oj1","88840","","","","","","[""working"",""speed"",""efficiency"",""leisure""]","[""#ea1d1d"",""#632b14"",""#cd26c7"",""#1c3d61""]","[""speed"",""working"",""leisure"",""efficiency""]","[""efficiency"",""working"",""speed"",""leisure""]","""set1""","0","""10""","""uw_71""","[0,1,0,0]","1","3"
"13734","","","assignment-inference","18","144421","0.0-18.0","kz2v1v9oj1","88840","","","","","","[""comfort"",""eggplant"",""safety"",""celery""]","[""#632b14"",""#600b84"",""#a3c55b"",""#d5b811""]","[""comfort"",""eggplant"",""celery"",""safety""]","[""comfort"",""eggplant"",""celery"",""safety""]","""set1""","0","""11""","""uw_71""","[1,1,1,1]","4","3"
"9846","","","assignment-inference","19","154269","0.0-19.0","kz2v1v9oj1","88840","","","","","","[""speed"",""carrot"",""corn"",""efficiency""]","[""#ea1d1d"",""#d5b811"",""#ac6619"",""#73f5b0""]","[""speed"",""corn"",""carrot"",""efficiency""]","[""efficiency"",""corn"",""carrot"",""speed""]","""set1""","0","""14""","""uw_71""","[0,1,1,0]","2","3"
"3872.0999999046326","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","158143","0.0-20.0","kz2v1v9oj1","88840","","","","","","","","","","","","","","","",""
"9902","","","assignment-inference","21","168047","0.0-21.0","kz2v1v9oj1","88840","","","","","","[""sleeping"",""banana"",""grape"",""driving""]","[""#f7db7c"",""#000000"",""#ea1d1d"",""#72005e""]","[""banana"",""sleeping"",""driving"",""grape""]","[""banana"",""sleeping"",""driving"",""grape""]","""set1""","1","""9""","""uw_71""","[1,1,1,1]","4","7"
"9389","","","assignment-inference","22","177438","0.0-22.0","kz2v1v9oj1","88840","","","","","","[""working"",""speed"",""efficiency"",""leisure""]","[""#ea1d1d"",""#632b14"",""#cd26c7"",""#1c3d61""]","[""speed"",""working"",""leisure"",""efficiency""]","[""efficiency"",""leisure"",""speed"",""working""]","""set1""","1","""10""","""uw_71""","[0,0,0,0]","0","7"
"7712","","","assignment-inference","23","185152","0.0-23.0","kz2v1v9oj1","88840","","","","","","[""speed"",""carrot"",""efficiency"",""corn""]","[""#ea1d1d"",""#d5b811"",""#ac6619"",""#73f5b0""]","[""speed"",""corn"",""carrot"",""efficiency""]","[""efficiency"",""corn"",""carrot"",""speed""]","""set1""","1","""14""","""uw_71""","[0,1,1,0]","2","7"
"9844","","","assignment-inference","24","194998","0.0-24.0","kz2v1v9oj1","88840","","","","","","[""celery"",""banana"",""grape"",""eggplant""]","[""#d5b811"",""#512d5f"",""#96c58c"",""#cd26c7""]","[""banana"",""eggplant"",""celery"",""grape""]","[""banana"",""eggplant"",""celery"",""grape""]","""set1""","1","""13""","""uw_71""","[1,1,1,1]","4","7"
"8043","","","assignment-inference","25","203041","0.0-25.0","kz2v1v9oj1","88840","","","","","","[""blue"",""yellow"",""green"",""red""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
