"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"2080.099999964237","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","2085","0.0-0.0","0tw0ow8ems","89559","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","3879","0.0-1.0","0tw0ow8ems","89559","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","3891","0.0-2.0","0tw0ow8ems","89559","","null","","","","","","","","","","","","","",""
"","","","call-function","3","3892","0.0-3.0","0tw0ow8ems","89559","","","","","","","","","","","","","","","",""
"4593.5","","","survey-multi-selectMAS","4","8489","0.0-4.0","0tw0ow8ems","89559","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3348.400000035763","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","11838","0.0-5.0","0tw0ow8ems","89559","","","","","","","","","","","","","","","",""
"14479","","","survey-text","6","26319","0.0-6.0","0tw0ow8ems","89559","","","","{""Age"":""22"",""Gender"":""Male"",""Race"":""Asian"",""Languages"":""Chinese English""}","","","","","","","","","","","",""
"5188.399999976158","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","31508","0.0-7.0","0tw0ow8ems","89559","","32","","","","","","","","","","","","","",""
"30704.700000047684","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","62213","0.0-8.0","0tw0ow8ems","89559","","","","","","","","","","","","","","","",""
"14175","","","assignment-inference","9","76389","0.0-9.0","0tw0ow8ems","89559","","","","","","[""strawberry"",""lemon"",""mango"",""blueberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1017","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","77406","0.0-10.0","0tw0ow8ems","89559","","","","","","","","","","","","","","","",""
"11409","","","assignment-inference","11","88815","0.0-11.0","0tw0ow8ems","89559","","","","","","[""efficiency"",""working"",""speed"",""leisure""]","[""#1c3d61"",""#ea1d1d"",""#632b14"",""#cd26c7""]","[""efficiency"",""speed"",""working"",""leisure""]","[""leisure"",""speed"",""efficiency"",""working""]","""set1""","0","""10""","""uw_71""","[0,1,0,0]","1","6"
"7666","","","assignment-inference","12","96483","0.0-12.0","0tw0ow8ems","89559","","","","","","[""driving"",""sleeping"",""banana"",""grape""]","[""#72005e"",""#f7db7c"",""#000000"",""#ea1d1d""]","[""grape"",""banana"",""sleeping"",""driving""]","[""grape"",""banana"",""sleeping"",""driving""]","""set1""","0","""9""","""uw_71""","[1,1,1,1]","4","6"
"10359","","","assignment-inference","13","106843","0.0-13.0","0tw0ow8ems","89559","","","","","","[""safety"",""comfort"",""driving"",""sleeping""]","[""#d0e942"",""#632b14"",""#000000"",""#ea1d1d""]","[""safety"",""comfort"",""sleeping"",""driving""]","[""safety"",""comfort"",""sleeping"",""driving""]","""set1""","0","""15""","""uw_71""","[1,1,1,1]","4","6"
