"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"10112.900000095367","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","10142","0.0-0.0","yq3vexj9py","89532","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","14292","0.0-1.0","yq3vexj9py","89532","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","14306","0.0-2.0","yq3vexj9py","89532","","null","","","","","","","","","","","","","",""
"","","","call-function","3","14309","0.0-3.0","yq3vexj9py","89532","","","","","","","","","","","","","","","",""
"23761.900000095367","","","survey-multi-selectMAS","4","38076","0.0-4.0","yq3vexj9py","89532","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"2295.5","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","40374","0.0-5.0","yq3vexj9py","89532","","","","","","","","","","","","","","","",""
"17694.300000190735","","","survey-text","6","58074","0.0-6.0","yq3vexj9py","89532","","","","{""Age"":""19"",""Gender"":""Female"",""Race"":""White"",""Languages"":""English, Spanish, Mandarin""}","","","","","","","","","","","",""
"2774.699999809265","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","60849","0.0-7.0","yq3vexj9py","89532","","32","","","","","","","","","","","","","",""
"11004.300000190735","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","71857","0.0-8.0","yq3vexj9py","89532","","","","","","","","","","","","","","","",""
"17864","","","assignment-inference","9","89724","0.0-9.0","yq3vexj9py","89532","","","","","","[""strawberry"",""blueberry"",""lemon"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"2763.7999997138977","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","92490","0.0-10.0","yq3vexj9py","89532","","","","","","","","","","","","","","","",""
"12114","","","assignment-inference","11","104606","0.0-11.0","yq3vexj9py","89532","","","","","","[""eggplant"",""banana"",""celery"",""grape""]","[""#d5b811"",""#512d5f"",""#96c58c"",""#cd26c7""]","[""banana"",""eggplant"",""celery"",""grape""]","[""banana"",""eggplant"",""celery"",""grape""]","""set1""","0","""13""","""uw_71""","[1,1,1,1]","4","3"
"12799","","","assignment-inference","12","117408","0.0-12.0","yq3vexj9py","89532","","","","","","[""corn"",""speed"",""carrot"",""efficiency""]","[""#ea1d1d"",""#d5b811"",""#ac6619"",""#73f5b0""]","[""speed"",""corn"",""carrot"",""efficiency""]","[""speed"",""corn"",""carrot"",""efficiency""]","""set1""","0","""14""","""uw_71""","[1,1,1,1]","4","3"
"15197","","","assignment-inference","13","132607","0.0-13.0","yq3vexj9py","89532","","","","","","[""safety"",""driving"",""sleeping"",""comfort""]","[""#632b14"",""#000000"",""#ea1d1d"",""#d0e942""]","[""comfort"",""sleeping"",""driving"",""safety""]","[""comfort"",""sleeping"",""driving"",""safety""]","""set1""","0","""15""","""uw_71""","[1,1,1,1]","4","3"
"9247","","","assignment-inference","14","141857","0.0-14.0","yq3vexj9py","89532","","","","","","[""red"",""green"",""blue"",""yellow""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
