"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"3719.9000000059605","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","3733","0.0-0.0","tsugnw0t8b","88521","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","34227","0.0-1.0","tsugnw0t8b","88521","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","34242","0.0-2.0","tsugnw0t8b","88521","","null","","","","","","","","","","","","","",""
"","","","call-function","3","34244","0.0-3.0","tsugnw0t8b","88521","","","","","","","","","","","","","","","",""
"6486.199999988079","","","survey-multi-selectMAS","4","40735","0.0-4.0","tsugnw0t8b","88521","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3265","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","44003","0.0-5.0","tsugnw0t8b","88521","","","","","","","","","","","","","","","",""
"11119.199999988079","","","survey-text","6","55129","0.0-6.0","tsugnw0t8b","88521","","","","{""Age"":""19"",""Gender"":""Male"",""Race"":""White"",""Languages"":""English""}","","","","","","","","","","","",""
"6509.5999999940395","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","61641","0.0-7.0","tsugnw0t8b","88521","","32","","","","","","","","","","","","","",""
"13391.300000011921","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","75034","0.0-8.0","tsugnw0t8b","88521","","","","","","","","","","","","","","","",""
"44071","","","assignment-inference","9","119110","0.0-9.0","tsugnw0t8b","88521","","","","","","[""strawberry"",""lemon"",""blueberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1169.300000011921","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","120283","0.0-10.0","tsugnw0t8b","88521","","","","","","","","","","","","","","","",""
"11389","","","assignment-inference","11","131678","0.0-11.0","tsugnw0t8b","88521","","","","","","[""banana"",""carrot"",""grape"",""corn""]","[""#c7b88b"",""#cc4f1b"",""#600b84"",""#d0e942""]","[""corn"",""carrot"",""grape"",""banana""]","[""corn"",""carrot"",""grape"",""banana""]","""set2""","0","""0""","""uw_71""","[1,1,1,1]","4","4"
"18254","","","assignment-inference","12","149939","0.0-12.0","tsugnw0t8b","88521","","","","","","[""peach"",""cherry"",""sleeping"",""driving""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""sleeping"",""driving"",""peach"",""cherry""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","4"
"12505","","","assignment-inference","13","162447","0.0-13.0","tsugnw0t8b","88521","","","","","","[""safety"",""corn"",""carrot"",""comfort""]","[""#d5b811"",""#cc4f1b"",""#73cf10"",""#632b14""]","[""corn"",""carrot"",""safety"",""comfort""]","[""safety"",""carrot"",""corn"",""comfort""]","""set2""","0","""6""","""uw_71""","[0,1,0,1]","2","4"
"12603","","","assignment-inference","14","175053","0.0-14.0","tsugnw0t8b","88521","","","","","","[""comfort"",""leisure"",""working"",""safety""]","[""#777777"",""#cd26c7"",""#73cf10"",""#632b14""]","[""working"",""leisure"",""safety"",""comfort""]","[""leisure"",""working"",""safety"",""comfort""]","""set2""","0","""2""","""uw_71""","[0,0,1,1]","2","4"
"11814","","","assignment-inference","15","186871","0.0-15.0","tsugnw0t8b","88521","","","","","","[""leisure"",""working"",""banana"",""grape""]","[""#777777"",""#4bcf8e"",""#512d5f"",""#d5b811""]","[""working"",""leisure"",""grape"",""banana""]","[""working"",""leisure"",""grape"",""banana""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","4"
"18018","","","assignment-inference","16","204897","0.0-16.0","tsugnw0t8b","88521","","","","","","[""efficiency"",""speed"",""sleeping"",""driving""]","[""#000000"",""#d5b811"",""#67cf5c"",""#c94e4b""]","[""sleeping"",""driving"",""efficiency"",""speed""]","[""sleeping"",""speed"",""efficiency"",""driving""]","""set2""","0","""7""","""uw_71""","[1,0,1,0]","2","4"
"16580","","","assignment-inference","17","221486","0.0-17.0","tsugnw0t8b","88521","","","","","","[""speed"",""eggplant"",""efficiency"",""celery""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""speed"",""efficiency""]","""set2""","0","""3""","""uw_71""","[1,1,0,0]","2","4"
"13454","","","assignment-inference","18","234944","0.0-18.0","tsugnw0t8b","88521","","","","","","[""green"",""blue"",""red"",""yellow""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"9982","","","assignment-inference","19","244933","0.0-19.0","tsugnw0t8b","88521","","","","","","[""eggplant"",""peach"",""celery"",""cherry""]","[""#3518ad"",""#aac510"",""#f7a75a"",""#ea1d1d""]","[""eggplant"",""celery"",""peach"",""cherry""]","[""eggplant"",""celery"",""peach"",""cherry""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","4"
