"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"4954.799999952316","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","4980","0.0-0.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","7271","0.0-1.0","81lffomubr","88438","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","7284","0.0-2.0","81lffomubr","88438","","null","","","","","","","","","","","","","",""
"","","","call-function","3","7286","0.0-3.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"10089.5","","","survey-multi-selectMAS","4","17381","0.0-4.0","81lffomubr","88438","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1538","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","18922","0.0-5.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"9321.700000047684","","","survey-text","6","28249","0.0-6.0","81lffomubr","88438","","","","{""Age"":""18"",""Gender"":""Female"",""Race"":""White"",""Languages"":""English""}","","","","","","","","","","","",""
"1869.2000000476837","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","30119","0.0-7.0","81lffomubr","88438","","32","","","","","","","","","","","","","",""
"5835.600000023842","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","35957","0.0-8.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"15780","","","assignment-inference","9","51740","0.0-9.0","81lffomubr","88438","","","","","","[""blueberry"",""strawberry"",""lemon"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"6216","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","57958","0.0-10.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"8676","","","assignment-inference","11","66636","0.0-11.0","81lffomubr","88438","","","","","","[""peach"",""cherry"",""corn"",""carrot""]","[""#e81a4b"",""#d5b811"",""#cc4f1b"",""#f1a78a""]","[""cherry"",""corn"",""carrot"",""peach""]","[""cherry"",""corn"",""carrot"",""peach""]","""set1""","0","""8""","""uw_71""","[1,1,1,1]","4","7"
"9341","","","assignment-inference","12","75979","0.0-12.0","81lffomubr","88438","","","","","","[""banana"",""celery"",""eggplant"",""grape""]","[""#d5b811"",""#512d5f"",""#96c58c"",""#cd26c7""]","[""banana"",""eggplant"",""celery"",""grape""]","[""banana"",""eggplant"",""celery"",""grape""]","""set1""","0","""13""","""uw_71""","[1,1,1,1]","4","7"
"10020","","","assignment-inference","13","86001","0.0-13.0","81lffomubr","88438","","","","","","[""working"",""efficiency"",""leisure"",""speed""]","[""#ea1d1d"",""#632b14"",""#cd26c7"",""#1c3d61""]","[""speed"",""working"",""leisure"",""efficiency""]","[""working"",""speed"",""leisure"",""efficiency""]","""set1""","0","""10""","""uw_71""","[0,0,1,1]","2","7"
"9293","","","assignment-inference","14","95296","0.0-14.0","81lffomubr","88438","","","","","","[""comfort"",""eggplant"",""safety"",""celery""]","[""#632b14"",""#600b84"",""#a3c55b"",""#d5b811""]","[""comfort"",""eggplant"",""celery"",""safety""]","[""safety"",""eggplant"",""celery"",""comfort""]","""set1""","0","""11""","""uw_71""","[0,1,1,0]","2","7"
"8046","","","assignment-inference","15","103344","0.0-15.0","81lffomubr","88438","","","","","","[""blue"",""green"",""yellow"",""red""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"12285","","","assignment-inference","16","115630","0.0-16.0","81lffomubr","88438","","","","","","[""comfort"",""driving"",""sleeping"",""safety""]","[""#632b14"",""#000000"",""#ea1d1d"",""#d0e942""]","[""comfort"",""sleeping"",""driving"",""safety""]","[""comfort"",""sleeping"",""driving"",""safety""]","""set1""","0","""15""","""uw_71""","[1,1,1,1]","4","7"
"10965","","","assignment-inference","17","126598","0.0-17.0","81lffomubr","88438","","","","","","[""driving"",""grape"",""sleeping"",""banana""]","[""#f7db7c"",""#000000"",""#ea1d1d"",""#72005e""]","[""banana"",""sleeping"",""driving"",""grape""]","[""banana"",""sleeping"",""driving"",""grape""]","""set1""","0","""9""","""uw_71""","[1,1,1,1]","4","7"
"10421","","","assignment-inference","18","137021","0.0-18.0","81lffomubr","88438","","","","","","[""corn"",""efficiency"",""carrot"",""speed""]","[""#ea1d1d"",""#d5b811"",""#ac6619"",""#73f5b0""]","[""speed"",""corn"",""carrot"",""efficiency""]","[""speed"",""corn"",""carrot"",""efficiency""]","""set1""","0","""14""","""uw_71""","[1,1,1,1]","4","7"
"9998","","","assignment-inference","19","147021","0.0-19.0","81lffomubr","88438","","","","","","[""cherry"",""working"",""peach"",""leisure""]","[""#ea1d1d"",""#777777"",""#4bcf8e"",""#f1a78a""]","[""cherry"",""working"",""leisure"",""peach""]","[""cherry"",""working"",""leisure"",""peach""]","""set1""","0","""12""","""uw_71""","[1,1,1,1]","4","7"
"1789.1000000238419","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","148812","0.0-20.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
"8423","","","assignment-inference","21","157237","0.0-21.0","81lffomubr","88438","","","","","","[""celery"",""grape"",""eggplant"",""banana""]","[""#96c58c"",""#cd26c7"",""#d5b811"",""#512d5f""]","[""celery"",""grape"",""banana"",""eggplant""]","[""celery"",""grape"",""banana"",""eggplant""]","""set1""","1","""13""","""uw_71""","[1,1,1,1]","4","5"
"7614","","","assignment-inference","22","164853","0.0-22.0","81lffomubr","88438","","","","","","[""blue"",""yellow"",""green"",""red""]","[""#67cf5c"",""#ea1d1d"",""#fcdb42"",""#2f6ef6""]","[""green"",""red"",""yellow"",""blue""]","[""green"",""red"",""yellow"",""blue""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
"8561","","","assignment-inference","23","173416","0.0-23.0","81lffomubr","88438","","","","","","[""leisure"",""cherry"",""peach"",""working""]","[""#4bcf8e"",""#f1a78a"",""#ea1d1d"",""#777777""]","[""leisure"",""peach"",""cherry"",""working""]","[""leisure"",""peach"",""cherry"",""working""]","""set1""","1","""12""","""uw_71""","[1,1,1,1]","4","5"
"8612","","","assignment-inference","24","182030","0.0-24.0","81lffomubr","88438","","","","","","[""corn"",""efficiency"",""carrot"",""speed""]","[""#ac6619"",""#73f5b0"",""#ea1d1d"",""#d5b811""]","[""carrot"",""efficiency"",""speed"",""corn""]","[""carrot"",""efficiency"",""speed"",""corn""]","""set1""","1","""14""","""uw_71""","[1,1,1,1]","4","5"
"11221","","","assignment-inference","25","193254","0.0-25.0","81lffomubr","88438","","","","","","[""leisure"",""efficiency"",""speed"",""working""]","[""#cd26c7"",""#1c3d61"",""#ea1d1d"",""#632b14""]","[""leisure"",""efficiency"",""speed"",""working""]","[""efficiency"",""leisure"",""speed"",""working""]","""set1""","1","""10""","""uw_71""","[0,0,1,1]","2","5"
"8622","","","assignment-inference","26","201878","0.0-26.0","81lffomubr","88438","","","","","","[""cherry"",""peach"",""corn"",""carrot""]","[""#cc4f1b"",""#f1a78a"",""#e81a4b"",""#d5b811""]","[""carrot"",""peach"",""cherry"",""corn""]","[""carrot"",""peach"",""cherry"",""corn""]","""set1""","1","""8""","""uw_71""","[1,1,1,1]","4","5"
"12422","","","assignment-inference","27","214303","0.0-27.0","81lffomubr","88438","","","","","","[""comfort"",""sleeping"",""safety"",""driving""]","[""#ea1d1d"",""#d0e942"",""#632b14"",""#000000""]","[""driving"",""safety"",""comfort"",""sleeping""]","[""comfort"",""safety"",""driving"",""sleeping""]","""set1""","1","""15""","""uw_71""","[0,1,0,1]","2","5"
"8054","","","assignment-inference","28","222359","0.0-28.0","81lffomubr","88438","","","","","","[""celery"",""eggplant"",""safety"",""comfort""]","[""#a3c55b"",""#d5b811"",""#632b14"",""#600b84""]","[""celery"",""safety"",""comfort"",""eggplant""]","[""celery"",""comfort"",""safety"",""eggplant""]","""set1""","1","""11""","""uw_71""","[1,0,0,1]","2","5"
"8246","","","assignment-inference","29","230607","0.0-29.0","81lffomubr","88438","","","","","","[""driving"",""grape"",""sleeping"",""banana""]","[""#ea1d1d"",""#72005e"",""#f7db7c"",""#000000""]","[""driving"",""grape"",""banana"",""sleeping""]","[""driving"",""grape"",""banana"",""sleeping""]","""set1""","1","""9""","""uw_71""","[1,1,1,1]","4","5"
"2373.899999976158","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 25% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","30","232983","0.0-30.0","81lffomubr","88438","","","","","","","","","","","","","","","",""
