"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"2081067.9000000954","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","2081112","0.0-0.0","pl3855hu2z","87802","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","2083651","0.0-1.0","pl3855hu2z","87802","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","2083665","0.0-2.0","pl3855hu2z","87802","","null","","","","","","","","","","","","","",""
"","","","call-function","3","2083667","0.0-3.0","pl3855hu2z","87802","","","","","","","","","","","","","","","",""
"5323.800000071526","","","survey-multi-selectMAS","4","2088994","0.0-4.0","pl3855hu2z","87802","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1742.3000000715256","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","2090738","0.0-5.0","pl3855hu2z","87802","","","","","","","","","","","","","","","",""
"8539.799999952316","","","survey-text","6","2099282","0.0-6.0","pl3855hu2z","87802","","","","{""Age"":""18"",""Gender"":""Female"",""Race"":""White"",""Languages"":""English""}","","","","","","","","","","","",""
"2419","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","2101702","0.0-7.0","pl3855hu2z","87802","","32","","","","","","","","","","","","","",""
"27454.399999976158","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","2129158","0.0-8.0","pl3855hu2z","87802","","","","","","","","","","","","","","","",""
"10169","","","assignment-inference","9","2139329","0.0-9.0","pl3855hu2z","87802","","","","","","[""mango"",""strawberry"",""blueberry"",""lemon""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"978","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","2140308","0.0-10.0","pl3855hu2z","87802","","","","","","","","","","","","","","","",""
"9133","","","assignment-inference","11","2149441","0.0-11.0","pl3855hu2z","87802","","","","","","[""working"",""leisure"",""peach"",""cherry""]","[""#f1a78a"",""#ea1d1d"",""#777777"",""#4bcf8e""]","[""peach"",""cherry"",""working"",""leisure""]","[""peach"",""cherry"",""working"",""leisure""]","""set1""","0","""12""","""uw_71""","[1,1,1,1]","4","2"
