"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1643.2999999523163","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1663","0.0-0.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","3714","0.0-1.0","ko21zy3u37","88998","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","3727","0.0-2.0","ko21zy3u37","88998","","null","","","","","","","","","","","","","",""
"","","","call-function","3","3732","0.0-3.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"8125.299999952316","","","survey-multi-selectMAS","4","11864","0.0-4.0","ko21zy3u37","88998","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3461.0999999046326","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","15327","0.0-5.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"13195.400000095367","","","survey-text","6","28530","0.0-6.0","ko21zy3u37","88998","","","","{""Age"":""18"",""Gender"":""female"",""Race"":""white"",""Languages"":""english""}","","","","","","","","","","","",""
"3093.399999976158","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","31625","0.0-7.0","ko21zy3u37","88998","","32","","","","","","","","","","","","","",""
"204597.20000004768","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","236222","0.0-8.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"16897","","","assignment-inference","9","253123","0.0-9.0","ko21zy3u37","88998","","","","","","[""blueberry"",""strawberry"",""lemon"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"6079.800000071526","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","259205","0.0-10.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"14898","","","assignment-inference","11","274105","0.0-11.0","ko21zy3u37","88998","","","","","","[""working"",""leisure"",""comfort"",""safety""]","[""#777777"",""#cd26c7"",""#73cf10"",""#632b14""]","[""working"",""leisure"",""safety"",""comfort""]","[""comfort"",""leisure"",""safety"",""working""]","""set2""","0","""2""","""uw_71""","[0,1,1,0]","2","4"
"12398","","","assignment-inference","12","286505","0.0-12.0","ko21zy3u37","88998","","","","","","[""carrot"",""banana"",""grape"",""corn""]","[""#c7b88b"",""#cc4f1b"",""#600b84"",""#d0e942""]","[""corn"",""carrot"",""grape"",""banana""]","[""banana"",""carrot"",""grape"",""corn""]","""set2""","0","""0""","""uw_71""","[0,1,1,0]","2","4"
"24247","","","assignment-inference","13","310754","0.0-13.0","ko21zy3u37","88998","","","","","","[""driving"",""efficiency"",""sleeping"",""speed""]","[""#000000"",""#d5b811"",""#67cf5c"",""#c94e4b""]","[""sleeping"",""driving"",""efficiency"",""speed""]","[""sleeping"",""driving"",""speed"",""efficiency""]","""set2""","0","""7""","""uw_71""","[1,1,0,0]","2","4"
"19013","","","assignment-inference","14","329769","0.0-14.0","ko21zy3u37","88998","","","","","","[""efficiency"",""celery"",""speed"",""eggplant""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""efficiency"",""speed""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","4"
"12951","","","assignment-inference","15","342720","0.0-15.0","ko21zy3u37","88998","","","","","","[""peach"",""cherry"",""driving"",""sleeping""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""sleeping"",""driving"",""peach"",""cherry""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","4"
"11931","","","assignment-inference","16","354653","0.0-16.0","ko21zy3u37","88998","","","","","","[""carrot"",""safety"",""corn"",""comfort""]","[""#d5b811"",""#cc4f1b"",""#73cf10"",""#632b14""]","[""corn"",""carrot"",""safety"",""comfort""]","[""corn"",""carrot"",""safety"",""comfort""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","4"
"10065","","","assignment-inference","17","364720","0.0-17.0","ko21zy3u37","88998","","","","","","[""banana"",""leisure"",""grape"",""working""]","[""#777777"",""#4bcf8e"",""#512d5f"",""#d5b811""]","[""working"",""leisure"",""grape"",""banana""]","[""leisure"",""working"",""grape"",""banana""]","""set2""","0","""4""","""uw_71""","[0,0,1,1]","2","4"
"43281","","","assignment-inference","18","408003","0.0-18.0","ko21zy3u37","88998","","","","","","[""peach"",""eggplant"",""cherry"",""celery""]","[""#3518ad"",""#aac510"",""#f7a75a"",""#ea1d1d""]","[""eggplant"",""celery"",""peach"",""cherry""]","[""eggplant"",""celery"",""peach"",""cherry""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","4"
"12414","","","assignment-inference","19","420419","0.0-19.0","ko21zy3u37","88998","","","","","","[""blue"",""green"",""yellow"",""red""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"1831.6000000238419","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","422252","0.0-20.0","ko21zy3u37","88998","","","","","","","","","","","","","","","",""
"23048","","","assignment-inference","21","445302","0.0-21.0","ko21zy3u37","88998","","","","","","[""sleeping"",""efficiency"",""speed"",""driving""]","[""#d5b811"",""#67cf5c"",""#c94e4b"",""#000000""]","[""driving"",""efficiency"",""speed"",""sleeping""]","[""efficiency"",""driving"",""speed"",""sleeping""]","""set2""","1","""7""","""uw_71""","[0,0,1,1]","2","5"
