"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1613.9000000059605","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1623","0.0-0.0","hja5vlht4p","88481","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","3734","0.0-1.0","hja5vlht4p","88481","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","3746","0.0-2.0","hja5vlht4p","88481","","null","","","","","","","","","","","","","",""
"","","","call-function","3","3747","0.0-3.0","hja5vlht4p","88481","","","","","","","","","","","","","","","",""
"4438.79999999702","","","survey-multi-selectMAS","4","8187","0.0-4.0","hja5vlht4p","88481","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"962.3999999910593","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","9150","0.0-5.0","hja5vlht4p","88481","","","","","","","","","","","","","","","",""
"10635.40000000596","","","survey-text","6","19787","0.0-6.0","hja5vlht4p","88481","","","","{""Age"":""18"",""Gender"":""Male"",""Race"":""Indian"",""Languages"":""English\nHindi""}","","","","","","","","","","","",""
"2617.7999999970198","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","22405","0.0-7.0","hja5vlht4p","88481","","32","","","","","","","","","","","","","",""
"14728.800000011921","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","37135","0.0-8.0","hja5vlht4p","88481","","","","","","","","","","","","","","","",""
"23172","","","assignment-inference","9","60308","0.0-9.0","hja5vlht4p","88481","","","","","","[""strawberry"",""lemon"",""blueberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"953.7000000029802","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","61262","0.0-10.0","hja5vlht4p","88481","","","","","","","","","","","","","","","",""
"10188","","","assignment-inference","11","71450","0.0-11.0","hja5vlht4p","88481","","","","","","[""eggplant"",""celery"",""efficiency"",""speed""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""speed"",""efficiency""]","""set2""","0","""3""","""uw_71""","[1,1,0,0]","2","4"
"9111","","","assignment-inference","12","80562","0.0-12.0","hja5vlht4p","88481","","","","","","[""working"",""safety"",""leisure"",""comfort""]","[""#777777"",""#cd26c7"",""#73cf10"",""#632b14""]","[""working"",""leisure"",""safety"",""comfort""]","[""leisure"",""safety"",""comfort"",""working""]","""set2""","0","""2""","""uw_71""","[0,0,0,0]","0","4"
"10024","","","assignment-inference","13","90587","0.0-13.0","hja5vlht4p","88481","","","","","","[""sleeping"",""driving"",""peach"",""cherry""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""sleeping"",""driving"",""peach"",""cherry""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","4"
