"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"11896","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","11914","0.0-0.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","15559","0.0-1.0","ha33xmjpvg","87072","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","15571","0.0-2.0","ha33xmjpvg","87072","","null","","","","","","","","","","","","","",""
"","","","call-function","3","15574","0.0-3.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"10754","","","survey-multi-selectMAS","4","26335","0.0-4.0","ha33xmjpvg","87072","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1169","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","27507","0.0-5.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"24351","","","survey-text","6","51879","0.0-6.0","ha33xmjpvg","87072","","","","{""Age"":""18"",""Gender"":""Male"",""Race"":""White"",""Languages"":""English, Spanish""}","","","","","","","","","","","",""
"3392","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","55271","0.0-7.0","ha33xmjpvg","87072","","32","","","","","","","","","","","","","",""
"45338","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","100610","0.0-8.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"30715","","","assignment-inference","9","131329","0.0-9.0","ha33xmjpvg","87072","","","","","","[""lemon"",""blueberry"",""strawberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"2679","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","134010","0.0-10.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"12951","","","assignment-inference","11","146963","0.0-11.0","ha33xmjpvg","87072","","","","","","[""celery"",""efficiency"",""eggplant"",""speed""]","[""#b9b9b9"",""#ea1d1d"",""#72005e"",""#608218""]","[""efficiency"",""speed"",""eggplant"",""celery""]","[""efficiency"",""speed"",""eggplant"",""celery""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","2"
"17233","","","assignment-inference","12","164197","0.0-12.0","ha33xmjpvg","87072","","","","","","[""corn"",""grape"",""banana"",""carrot""]","[""#600b84"",""#d0e942"",""#c7b88b"",""#cc4f1b""]","[""grape"",""banana"",""corn"",""carrot""]","[""grape"",""corn"",""banana"",""carrot""]","""set2""","0","""0""","""uw_71""","[1,0,0,1]","2","2"
"21483","","","assignment-inference","13","185682","0.0-13.0","ha33xmjpvg","87072","","","","","","[""peach"",""sleeping"",""cherry"",""driving""]","[""#f7a75a"",""#e81a4b"",""#000000"",""#d5b811""]","[""peach"",""cherry"",""sleeping"",""driving""]","[""peach"",""cherry"",""sleeping"",""driving""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","2"
"11180","","","assignment-inference","14","196864","0.0-14.0","ha33xmjpvg","87072","","","","","","[""grape"",""banana"",""working"",""leisure""]","[""#512d5f"",""#d5b811"",""#777777"",""#4bcf8e""]","[""grape"",""banana"",""working"",""leisure""]","[""grape"",""banana"",""working"",""leisure""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","2"
"8998","","","assignment-inference","15","205864","0.0-15.0","ha33xmjpvg","87072","","","","","","[""green"",""yellow"",""red"",""blue""]","[""#ea1d1d"",""#fcdb42"",""#2f6ef6"",""#67cf5c""]","[""red"",""yellow"",""blue"",""green""]","[""red"",""yellow"",""blue"",""green""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"15815","","","assignment-inference","16","221680","0.0-16.0","ha33xmjpvg","87072","","","","","","[""working"",""comfort"",""safety"",""leisure""]","[""#73cf10"",""#632b14"",""#777777"",""#cd26c7""]","[""safety"",""comfort"",""working"",""leisure""]","[""safety"",""comfort"",""working"",""leisure""]","""set2""","0","""2""","""uw_71""","[1,1,1,1]","4","2"
"10001","","","assignment-inference","17","231683","0.0-17.0","ha33xmjpvg","87072","","","","","","[""peach"",""eggplant"",""cherry"",""celery""]","[""#f7a75a"",""#ea1d1d"",""#3518ad"",""#aac510""]","[""peach"",""cherry"",""eggplant"",""celery""]","[""peach"",""cherry"",""eggplant"",""celery""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","2"
"10980","","","assignment-inference","18","242664","0.0-18.0","ha33xmjpvg","87072","","","","","","[""comfort"",""carrot"",""safety"",""corn""]","[""#73cf10"",""#632b14"",""#d5b811"",""#cc4f1b""]","[""safety"",""comfort"",""corn"",""carrot""]","[""safety"",""comfort"",""corn"",""carrot""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","2"
"11900","","","assignment-inference","19","254566","0.0-19.0","ha33xmjpvg","87072","","","","","","[""efficiency"",""driving"",""speed"",""sleeping""]","[""#67cf5c"",""#c94e4b"",""#000000"",""#d5b811""]","[""efficiency"",""speed"",""sleeping"",""driving""]","[""efficiency"",""speed"",""sleeping"",""driving""]","""set2""","0","""7""","""uw_71""","[1,1,1,1]","4","2"
"3165","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","257732","0.0-20.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"10182","","","assignment-inference","21","267915","0.0-21.0","ha33xmjpvg","87072","","","","","","[""grape"",""banana"",""corn"",""carrot""]","[""#d0e942"",""#c7b88b"",""#cc4f1b"",""#600b84""]","[""banana"",""corn"",""carrot"",""grape""]","[""corn"",""banana"",""carrot"",""grape""]","""set2""","1","""0""","""uw_71""","[0,0,1,1]","2","7"
"10297","","","assignment-inference","22","278213","0.0-22.0","ha33xmjpvg","87072","","","","","","[""eggplant"",""celery"",""peach"",""cherry""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","1","""5""","""uw_71""","[1,1,1,1]","4","7"
"9550","","","assignment-inference","23","287764","0.0-23.0","ha33xmjpvg","87072","","","","","","[""cherry"",""sleeping"",""peach"",""driving""]","[""#e81a4b"",""#000000"",""#d5b811"",""#f7a75a""]","[""cherry"",""sleeping"",""driving"",""peach""]","[""cherry"",""sleeping"",""driving"",""peach""]","""set2""","1","""1""","""uw_71""","[1,1,1,1]","4","7"
"8667","","","assignment-inference","24","296432","0.0-24.0","ha33xmjpvg","87072","","","","","","[""comfort"",""carrot"",""safety"",""corn""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","1","""6""","""uw_71""","[1,1,1,1]","4","7"
"8013","","","assignment-inference","25","304447","0.0-25.0","ha33xmjpvg","87072","","","","","","[""working"",""leisure"",""banana"",""grape""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","1","""4""","""uw_71""","[1,1,1,1]","4","7"
"9748","","","assignment-inference","26","314197","0.0-26.0","ha33xmjpvg","87072","","","","","","[""celery"",""eggplant"",""efficiency"",""speed""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""celery"",""efficiency""]","""set2""","1","""3""","""uw_71""","[1,1,1,1]","4","7"
"10615","","","assignment-inference","27","324813","0.0-27.0","ha33xmjpvg","87072","","","","","","[""leisure"",""comfort"",""safety"",""working""]","[""#632b14"",""#777777"",""#cd26c7"",""#73cf10""]","[""comfort"",""working"",""leisure"",""safety""]","[""comfort"",""working"",""safety"",""leisure""]","""set2""","1","""2""","""uw_71""","[1,1,0,0]","2","7"
"7864","","","assignment-inference","28","332680","0.0-28.0","ha33xmjpvg","87072","","","","","","[""green"",""blue"",""red"",""yellow""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
"12916","","","assignment-inference","29","345596","0.0-29.0","ha33xmjpvg","87072","","","","","","[""speed"",""driving"",""efficiency"",""sleeping""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""speed"",""sleeping"",""driving"",""efficiency""]","""set2""","1","""7""","""uw_71""","[1,1,1,1]","4","7"
"934","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 25% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","30","346532","0.0-30.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"9113","","","assignment-inference","31","355646","0.0-31.0","ha33xmjpvg","87072","","","","","","[""celery"",""cherry"",""peach"",""eggplant""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","2","""5""","""uw_71""","[1,1,1,1]","4","3"
"8649","","","assignment-inference","32","364297","0.0-32.0","ha33xmjpvg","87072","","","","","","[""grape"",""banana"",""working"",""leisure""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","2","""4""","""uw_71""","[1,1,1,1]","4","3"
"9281","","","assignment-inference","33","373580","0.0-33.0","ha33xmjpvg","87072","","","","","","[""working"",""safety"",""comfort"",""leisure""]","[""#632b14"",""#777777"",""#cd26c7"",""#73cf10""]","[""comfort"",""working"",""leisure"",""safety""]","[""comfort"",""working"",""leisure"",""safety""]","""set2""","2","""2""","""uw_71""","[1,1,1,1]","4","3"
"12484","","","assignment-inference","34","386065","0.0-34.0","ha33xmjpvg","87072","","","","","","[""speed"",""efficiency"",""driving"",""sleeping""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""speed"",""sleeping"",""driving"",""efficiency""]","""set2""","2","""7""","""uw_71""","[1,1,1,1]","4","3"
"8580","","","assignment-inference","35","394647","0.0-35.0","ha33xmjpvg","87072","","","","","","[""peach"",""cherry"",""driving"",""sleeping""]","[""#e81a4b"",""#000000"",""#d5b811"",""#f7a75a""]","[""cherry"",""sleeping"",""driving"",""peach""]","[""cherry"",""sleeping"",""driving"",""peach""]","""set2""","2","""1""","""uw_71""","[1,1,1,1]","4","3"
"8584","","","assignment-inference","36","403232","0.0-36.0","ha33xmjpvg","87072","","","","","","[""yellow"",""blue"",""red"",""green""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","2","""catch_trial""","null","[1,1,1,1]","4","null"
"11865","","","assignment-inference","37","415098","0.0-37.0","ha33xmjpvg","87072","","","","","","[""speed"",""eggplant"",""efficiency"",""celery""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""efficiency"",""celery""]","""set2""","2","""3""","""uw_71""","[1,1,0,0]","2","3"
"13863","","","assignment-inference","38","428962","0.0-38.0","ha33xmjpvg","87072","","","","","","[""safety"",""carrot"",""comfort"",""corn""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","2","""6""","""uw_71""","[1,1,1,1]","4","3"
"9484","","","assignment-inference","39","438448","0.0-39.0","ha33xmjpvg","87072","","","","","","[""grape"",""carrot"",""banana"",""corn""]","[""#d0e942"",""#c7b88b"",""#cc4f1b"",""#600b84""]","[""banana"",""corn"",""carrot"",""grape""]","[""corn"",""banana"",""carrot"",""grape""]","""set2""","2","""0""","""uw_71""","[0,0,1,1]","2","3"
"1632","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 38% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","40","440081","0.0-40.0","ha33xmjpvg","87072","","","","","","","","","","","","","","","",""
"9185","","","assignment-inference","41","449267","0.0-41.0","ha33xmjpvg","87072","","","","","","[""carrot"",""grape"",""corn"",""banana""]","[""#c7b88b"",""#cc4f1b"",""#600b84"",""#d0e942""]","[""corn"",""carrot"",""grape"",""banana""]","[""banana"",""carrot"",""grape"",""corn""]","""set2""","3","""0""","""uw_71""","[0,1,1,0]","2","4"
"9412","","","assignment-inference","42","458680","0.0-42.0","ha33xmjpvg","87072","","","","","","[""eggplant"",""cherry"",""celery"",""peach""]","[""#3518ad"",""#aac510"",""#f7a75a"",""#ea1d1d""]","[""eggplant"",""celery"",""peach"",""cherry""]","[""eggplant"",""celery"",""peach"",""cherry""]","""set2""","3","""5""","""uw_71""","[1,1,1,1]","4","4"
"13180","","","assignment-inference","43","471862","0.0-43.0","ha33xmjpvg","87072","","","","","","[""corn"",""carrot"",""comfort"",""safety""]","[""#d5b811"",""#cc4f1b"",""#73cf10"",""#632b14""]","[""corn"",""carrot"",""safety"",""comfort""]","[""corn"",""carrot"",""safety"",""comfort""]","""set2""","3","""6""","""uw_71""","[1,1,1,1]","4","4"
"10051","","","assignment-inference","44","481914","0.0-44.0","ha33xmjpvg","87072","","","","","","[""sleeping"",""speed"",""efficiency"",""driving""]","[""#000000"",""#d5b811"",""#67cf5c"",""#c94e4b""]","[""sleeping"",""driving"",""efficiency"",""speed""]","[""sleeping"",""efficiency"",""driving"",""speed""]","""set2""","3","""7""","""uw_71""","[1,0,0,1]","2","4"
"22063","","","assignment-inference","45","503979","0.0-45.0","ha33xmjpvg","87072","","","","","","[""peach"",""sleeping"",""driving"",""cherry""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""sleeping"",""driving"",""peach"",""cherry""]","""set2""","3","""1""","""uw_71""","[1,1,1,1]","4","4"
"9847","","","assignment-inference","46","513829","0.0-46.0","ha33xmjpvg","87072","","","","","","[""grape"",""banana"",""leisure"",""working""]","[""#777777"",""#4bcf8e"",""#512d5f"",""#d5b811""]","[""working"",""leisure"",""grape"",""banana""]","[""working"",""leisure"",""grape"",""banana""]","""set2""","3","""4""","""uw_71""","[1,1,1,1]","4","4"
"9900","","","assignment-inference","47","523731","0.0-47.0","ha33xmjpvg","87072","","","","","","[""eggplant"",""speed"",""efficiency"",""celery""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""efficiency"",""speed""]","""set2""","3","""3""","""uw_71""","[1,1,1,1]","4","4"
"8400","","","assignment-inference","48","532131","0.0-48.0","ha33xmjpvg","87072","","","","","","[""red"",""yellow"",""green"",""blue""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","3","""catch_trial""","null","[1,1,1,1]","4","null"
