"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1154","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1162","0.0-0.0","fom6jbg2uw","89789","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","3079","0.0-1.0","fom6jbg2uw","89789","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","3092","0.0-2.0","fom6jbg2uw","89789","","null","","","","","","","","","","","","","",""
"","","","call-function","3","3094","0.0-3.0","fom6jbg2uw","89789","","","","","","","","","","","","","","","",""
"4419.000000000001","","","survey-multi-selectMAS","4","7515","0.0-4.0","fom6jbg2uw","89789","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"2894","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","10414","0.0-5.0","fom6jbg2uw","89789","","","","","","","","","","","","","","","",""
"9158","","","survey-text","6","19584","0.0-6.0","fom6jbg2uw","89789","","","","{""Age"":""20"",""Gender"":""female"",""Race"":""white"",""Languages"":""English""}","","","","","","","","","","","",""
"2035.0000000000036","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","21619","0.0-7.0","fom6jbg2uw","89789","","32","","","","","","","","","","","","","",""
"2318.9999999999964","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","23944","0.0-8.0","fom6jbg2uw","89789","","","","","","","","","","","","","","","",""
"22781","","","assignment-inference","9","46728","0.0-9.0","fom6jbg2uw","89789","","","","","","[""lemon"",""blueberry"",""mango"",""strawberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1040.9999999999927","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","47772","0.0-10.0","fom6jbg2uw","89789","","","","","","","","","","","","","","","",""
"10598","","","assignment-inference","11","58371","0.0-11.0","fom6jbg2uw","89789","","","","","","[""working"",""banana"",""grape"",""leisure""]","[""#512d5f"",""#d5b811"",""#777777"",""#4bcf8e""]","[""grape"",""banana"",""working"",""leisure""]","[""grape"",""banana"",""leisure"",""working""]","""set2""","0","""4""","""uw_71""","[1,1,0,0]","2","2"
"9626","","","assignment-inference","12","67998","0.0-12.0","fom6jbg2uw","89789","","","","","","[""yellow"",""red"",""blue"",""green""]","[""#ea1d1d"",""#fcdb42"",""#2f6ef6"",""#67cf5c""]","[""red"",""yellow"",""blue"",""green""]","[""red"",""yellow"",""blue"",""green""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"9626","","","assignment-inference","13","77626","0.0-13.0","fom6jbg2uw","89789","","","","","","[""eggplant"",""celery"",""peach"",""cherry""]","[""#f7a75a"",""#ea1d1d"",""#3518ad"",""#aac510""]","[""peach"",""cherry"",""eggplant"",""celery""]","[""peach"",""cherry"",""eggplant"",""celery""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","2"
