"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1236.4000000357628","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1249","0.0-0.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","4209","0.0-1.0","1nk0g5wvew","88406","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","4225","0.0-2.0","1nk0g5wvew","88406","","null","","","","","","","","","","","","","",""
"","","","call-function","3","4226","0.0-3.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"5810.699999988079","","","survey-multi-selectMAS","4","10039","0.0-4.0","1nk0g5wvew","88406","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1276.1000000238419","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","11317","0.0-5.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"14687.699999988079","","","survey-text","6","26013","0.0-6.0","1nk0g5wvew","88406","","","","{""Age"":""18"",""Gender"":""Female"",""Race"":""Asian"",""Languages"":""English and Hmong""}","","","","","","","","","","","",""
"30909.30000001192","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","56924","0.0-7.0","1nk0g5wvew","88406","","32","","","","","","","","","","","","","",""
"38316","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","95254","0.0-8.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"10288","","","assignment-inference","9","105547","0.0-9.0","1nk0g5wvew","88406","","","","","","[""lemon"",""strawberry"",""mango"",""blueberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"8713.5","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","114263","0.0-10.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"23983","","","assignment-inference","11","138249","0.0-11.0","1nk0g5wvew","88406","","","","","","[""speed"",""efficiency"",""eggplant"",""celery""]","[""#b9b9b9"",""#ea1d1d"",""#72005e"",""#608218""]","[""efficiency"",""speed"",""eggplant"",""celery""]","[""efficiency"",""speed"",""eggplant"",""celery""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","6"
"16395","","","assignment-inference","12","154648","0.0-12.0","1nk0g5wvew","88406","","","","","","[""carrot"",""grape"",""corn"",""banana""]","[""#600b84"",""#d0e942"",""#c7b88b"",""#cc4f1b""]","[""grape"",""banana"",""corn"",""carrot""]","[""grape"",""corn"",""banana"",""carrot""]","""set2""","0","""0""","""uw_71""","[1,0,0,1]","2","6"
"74075","","","assignment-inference","13","228726","0.0-13.0","1nk0g5wvew","88406","","","","","","[""comfort"",""safety"",""corn"",""carrot""]","[""#73cf10"",""#632b14"",""#d5b811"",""#cc4f1b""]","[""safety"",""comfort"",""corn"",""carrot""]","[""safety"",""corn"",""comfort"",""carrot""]","""set2""","0","""6""","""uw_71""","[1,0,0,1]","2","6"
"22126","","","assignment-inference","14","250856","0.0-14.0","1nk0g5wvew","88406","","","","","","[""driving"",""peach"",""sleeping"",""cherry""]","[""#f7a75a"",""#e81a4b"",""#000000"",""#d5b811""]","[""peach"",""cherry"",""sleeping"",""driving""]","[""peach"",""cherry"",""sleeping"",""driving""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","6"
"35609","","","assignment-inference","15","286468","0.0-15.0","1nk0g5wvew","88406","","","","","","[""eggplant"",""celery"",""peach"",""cherry""]","[""#f7a75a"",""#ea1d1d"",""#3518ad"",""#aac510""]","[""peach"",""cherry"",""eggplant"",""celery""]","[""peach"",""cherry"",""eggplant"",""celery""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","6"
"44123","","","assignment-inference","16","330594","0.0-16.0","1nk0g5wvew","88406","","","","","","[""safety"",""comfort"",""working"",""leisure""]","[""#73cf10"",""#632b14"",""#777777"",""#cd26c7""]","[""safety"",""comfort"",""working"",""leisure""]","[""leisure"",""safety"",""comfort"",""working""]","""set2""","0","""2""","""uw_71""","[0,0,0,0]","0","6"
"9690","","","assignment-inference","17","340287","0.0-17.0","1nk0g5wvew","88406","","","","","","[""grape"",""leisure"",""banana"",""working""]","[""#512d5f"",""#d5b811"",""#777777"",""#4bcf8e""]","[""grape"",""banana"",""working"",""leisure""]","[""grape"",""banana"",""working"",""leisure""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","6"
"22018","","","assignment-inference","18","362309","0.0-18.0","1nk0g5wvew","88406","","","","","","[""efficiency"",""sleeping"",""driving"",""speed""]","[""#67cf5c"",""#c94e4b"",""#000000"",""#d5b811""]","[""efficiency"",""speed"",""sleeping"",""driving""]","[""speed"",""efficiency"",""sleeping"",""driving""]","""set2""","0","""7""","""uw_71""","[0,0,1,1]","2","6"
"8661","","","assignment-inference","19","370973","0.0-19.0","1nk0g5wvew","88406","","","","","","[""yellow"",""green"",""blue"",""red""]","[""#ea1d1d"",""#fcdb42"",""#2f6ef6"",""#67cf5c""]","[""red"",""yellow"",""blue"",""green""]","[""red"",""yellow"",""blue"",""green""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"1253.7999999523163","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","372231","0.0-20.0","1nk0g5wvew","88406","","","","","","","","","","","","","","","",""
"8482","","","assignment-inference","21","380717","0.0-21.0","1nk0g5wvew","88406","","","","","","[""red"",""green"",""blue"",""yellow""]","[""#fcdb42"",""#2f6ef6"",""#67cf5c"",""#ea1d1d""]","[""yellow"",""blue"",""green"",""red""]","[""yellow"",""blue"",""green"",""red""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
"16935","","","assignment-inference","22","397656","0.0-22.0","1nk0g5wvew","88406","","","","","","[""corn"",""banana"",""carrot"",""grape""]","[""#d0e942"",""#c7b88b"",""#cc4f1b"",""#600b84""]","[""banana"",""corn"",""carrot"",""grape""]","[""corn"",""banana"",""carrot"",""grape""]","""set2""","1","""0""","""uw_71""","[0,0,1,1]","2","3"
"33926","","","assignment-inference","23","431585","0.0-23.0","1nk0g5wvew","88406","","","","","","[""efficiency"",""speed"",""sleeping"",""driving""]","[""#c94e4b"",""#000000"",""#d5b811"",""#67cf5c""]","[""speed"",""sleeping"",""driving"",""efficiency""]","[""efficiency"",""driving"",""sleeping"",""speed""]","""set2""","1","""7""","""uw_71""","[0,0,0,0]","0","3"
"11356","","","assignment-inference","24","442945","0.0-24.0","1nk0g5wvew","88406","","","","","","[""speed"",""eggplant"",""efficiency"",""celery""]","[""#ea1d1d"",""#72005e"",""#608218"",""#b9b9b9""]","[""speed"",""eggplant"",""celery"",""efficiency""]","[""speed"",""eggplant"",""celery"",""efficiency""]","""set2""","1","""3""","""uw_71""","[1,1,1,1]","4","3"
