"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"3220.5","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","3232","0.0-0.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","7840","0.0-1.0","181caumdk1","88405","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","7855","0.0-2.0","181caumdk1","88405","","null","","","","","","","","","","","","","",""
"","","","call-function","3","7857","0.0-3.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"15007.20000000298","","","survey-multi-selectMAS","4","22869","0.0-4.0","181caumdk1","88405","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"5254.19999999553","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","28124","0.0-5.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"25158.5","","","survey-text","6","53288","0.0-6.0","181caumdk1","88405","","","","{""Age"":""19"",""Gender"":""Female"",""Race"":""Asian"",""Languages"":""English, Hmong""}","","","","","","","","","","","",""
"2876.10000000149","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","56167","0.0-7.0","181caumdk1","88405","","32","","","","","","","","","","","","","",""
"37505.89999999851","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","93675","0.0-8.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"30749","","","assignment-inference","9","124429","0.0-9.0","181caumdk1","88405","","","","","","[""mango"",""blueberry"",""lemon"",""strawberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1054.2999999970198","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","125484","0.0-10.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"10497","","","assignment-inference","11","135983","0.0-11.0","181caumdk1","88405","","","","","","[""driving"",""peach"",""sleeping"",""cherry""]","[""#000000"",""#d5b811"",""#f7a75a"",""#e81a4b""]","[""sleeping"",""driving"",""peach"",""cherry""]","[""sleeping"",""driving"",""peach"",""cherry""]","""set2""","0","""1""","""uw_71""","[1,1,1,1]","4","0"
"18758","","","assignment-inference","12","154742","0.0-12.0","181caumdk1","88405","","","","","","[""banana"",""grape"",""corn"",""carrot""]","[""#c7b88b"",""#cc4f1b"",""#600b84"",""#d0e942""]","[""corn"",""carrot"",""grape"",""banana""]","[""corn"",""carrot"",""grape"",""banana""]","""set2""","0","""0""","""uw_71""","[1,1,1,1]","4","0"
"17022","","","assignment-inference","13","171768","0.0-13.0","181caumdk1","88405","","","","","","[""grape"",""banana"",""working"",""leisure""]","[""#777777"",""#4bcf8e"",""#512d5f"",""#d5b811""]","[""working"",""leisure"",""grape"",""banana""]","[""working"",""leisure"",""grape"",""banana""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","0"
"18154","","","assignment-inference","14","189926","0.0-14.0","181caumdk1","88405","","","","","","[""comfort"",""leisure"",""working"",""safety""]","[""#777777"",""#cd26c7"",""#73cf10"",""#632b14""]","[""working"",""leisure"",""safety"",""comfort""]","[""working"",""leisure"",""safety"",""comfort""]","""set2""","0","""2""","""uw_71""","[1,1,1,1]","4","0"
"16703","","","assignment-inference","15","206631","0.0-15.0","181caumdk1","88405","","","","","","[""celery"",""speed"",""efficiency"",""eggplant""]","[""#72005e"",""#608218"",""#b9b9b9"",""#ea1d1d""]","[""eggplant"",""celery"",""efficiency"",""speed""]","[""eggplant"",""celery"",""efficiency"",""speed""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","0"
"12316","","","assignment-inference","16","218949","0.0-16.0","181caumdk1","88405","","","","","","[""speed"",""efficiency"",""sleeping"",""driving""]","[""#000000"",""#d5b811"",""#67cf5c"",""#c94e4b""]","[""sleeping"",""driving"",""efficiency"",""speed""]","[""sleeping"",""efficiency"",""driving"",""speed""]","""set2""","0","""7""","""uw_71""","[1,0,0,1]","2","0"
"9319","","","assignment-inference","17","228271","0.0-17.0","181caumdk1","88405","","","","","","[""comfort"",""carrot"",""corn"",""safety""]","[""#d5b811"",""#cc4f1b"",""#73cf10"",""#632b14""]","[""corn"",""carrot"",""safety"",""comfort""]","[""corn"",""carrot"",""comfort"",""safety""]","""set2""","0","""6""","""uw_71""","[1,1,0,0]","2","0"
"10406","","","assignment-inference","18","238678","0.0-18.0","181caumdk1","88405","","","","","","[""cherry"",""celery"",""peach"",""eggplant""]","[""#3518ad"",""#aac510"",""#f7a75a"",""#ea1d1d""]","[""eggplant"",""celery"",""peach"",""cherry""]","[""eggplant"",""celery"",""peach"",""cherry""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","0"
"9373","","","assignment-inference","19","248053","0.0-19.0","181caumdk1","88405","","","","","","[""green"",""red"",""blue"",""yellow""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"1574.7000000029802","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","249630","0.0-20.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"14416","","","assignment-inference","21","264050","0.0-21.0","181caumdk1","88405","","","","","","[""leisure"",""working"",""grape"",""banana""]","[""#4bcf8e"",""#512d5f"",""#d5b811"",""#777777""]","[""leisure"",""grape"",""banana"",""working""]","[""leisure"",""grape"",""banana"",""working""]","""set2""","1","""4""","""uw_71""","[1,1,1,1]","4","1"
"10283","","","assignment-inference","22","274334","0.0-22.0","181caumdk1","88405","","","","","","[""comfort"",""working"",""safety"",""leisure""]","[""#cd26c7"",""#73cf10"",""#632b14"",""#777777""]","[""leisure"",""safety"",""comfort"",""working""]","[""comfort"",""leisure"",""safety"",""working""]","""set2""","1","""2""","""uw_71""","[0,0,0,1]","1","1"
"15122","","","assignment-inference","23","289458","0.0-23.0","181caumdk1","88405","","","","","","[""eggplant"",""celery"",""efficiency"",""speed""]","[""#608218"",""#b9b9b9"",""#ea1d1d"",""#72005e""]","[""celery"",""efficiency"",""speed"",""eggplant""]","[""celery"",""efficiency"",""speed"",""eggplant""]","""set2""","1","""3""","""uw_71""","[1,1,1,1]","4","1"
"8572","","","assignment-inference","24","298033","0.0-24.0","181caumdk1","88405","","","","","","[""green"",""yellow"",""red"",""blue""]","[""#67cf5c"",""#ea1d1d"",""#fcdb42"",""#2f6ef6""]","[""green"",""red"",""yellow"",""blue""]","[""green"",""red"",""yellow"",""blue""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
"7334","","","assignment-inference","25","305369","0.0-25.0","181caumdk1","88405","","","","","","[""corn"",""banana"",""grape"",""carrot""]","[""#cc4f1b"",""#600b84"",""#d0e942"",""#c7b88b""]","[""carrot"",""grape"",""banana"",""corn""]","[""carrot"",""grape"",""corn"",""banana""]","""set2""","1","""0""","""uw_71""","[1,1,0,0]","2","1"
"9763","","","assignment-inference","26","315133","0.0-26.0","181caumdk1","88405","","","","","","[""eggplant"",""cherry"",""peach"",""celery""]","[""#aac510"",""#f7a75a"",""#ea1d1d"",""#3518ad""]","[""celery"",""peach"",""cherry"",""eggplant""]","[""celery"",""peach"",""cherry"",""eggplant""]","""set2""","1","""5""","""uw_71""","[1,1,1,1]","4","1"
"8435","","","assignment-inference","27","323569","0.0-27.0","181caumdk1","88405","","","","","","[""driving"",""cherry"",""peach"",""sleeping""]","[""#d5b811"",""#f7a75a"",""#e81a4b"",""#000000""]","[""driving"",""peach"",""cherry"",""sleeping""]","[""driving"",""peach"",""cherry"",""sleeping""]","""set2""","1","""1""","""uw_71""","[1,1,1,1]","4","1"
"8148","","","assignment-inference","28","331721","0.0-28.0","181caumdk1","88405","","","","","","[""driving"",""speed"",""efficiency"",""sleeping""]","[""#d5b811"",""#67cf5c"",""#c94e4b"",""#000000""]","[""driving"",""efficiency"",""speed"",""sleeping""]","[""driving"",""speed"",""efficiency"",""sleeping""]","""set2""","1","""7""","""uw_71""","[1,0,0,1]","2","1"
"8114","","","assignment-inference","29","339839","0.0-29.0","181caumdk1","88405","","","","","","[""comfort"",""carrot"",""corn"",""safety""]","[""#cc4f1b"",""#73cf10"",""#632b14"",""#d5b811""]","[""carrot"",""safety"",""comfort"",""corn""]","[""carrot"",""comfort"",""safety"",""corn""]","""set2""","1","""6""","""uw_71""","[1,0,0,1]","2","1"
"870","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 25% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","30","340711","0.0-30.0","181caumdk1","88405","","","","","","","","","","","","","","","",""
"14944","","","assignment-inference","31","355655","0.0-31.0","181caumdk1","88405","","","","","","[""cherry"",""peach"",""eggplant"",""celery""]","[""#aac510"",""#f7a75a"",""#ea1d1d"",""#3518ad""]","[""celery"",""peach"",""cherry"",""eggplant""]","[""celery"",""peach"",""cherry"",""eggplant""]","""set2""","2","""5""","""uw_71""","[1,1,1,1]","4","5"
"9769","","","assignment-inference","32","365425","0.0-32.0","181caumdk1","88405","","","","","","[""carrot"",""safety"",""comfort"",""corn""]","[""#cc4f1b"",""#73cf10"",""#632b14"",""#d5b811""]","[""carrot"",""safety"",""comfort"",""corn""]","[""carrot"",""comfort"",""safety"",""corn""]","""set2""","2","""6""","""uw_71""","[1,0,0,1]","2","5"
"9135","","","assignment-inference","33","374562","0.0-33.0","181caumdk1","88405","","","","","","[""green"",""blue"",""red"",""yellow""]","[""#67cf5c"",""#ea1d1d"",""#fcdb42"",""#2f6ef6""]","[""green"",""red"",""yellow"",""blue""]","[""green"",""red"",""yellow"",""blue""]","null","2","""catch_trial""","null","[1,1,1,1]","4","null"
"7850","","","assignment-inference","34","382414","0.0-34.0","181caumdk1","88405","","","","","","[""grape"",""corn"",""carrot"",""banana""]","[""#cc4f1b"",""#600b84"",""#d0e942"",""#c7b88b""]","[""carrot"",""grape"",""banana"",""corn""]","[""carrot"",""grape"",""corn"",""banana""]","""set2""","2","""0""","""uw_71""","[1,1,0,0]","2","5"
"8076","","","assignment-inference","35","390491","0.0-35.0","181caumdk1","88405","","","","","","[""banana"",""grape"",""leisure"",""working""]","[""#4bcf8e"",""#512d5f"",""#d5b811"",""#777777""]","[""leisure"",""grape"",""banana"",""working""]","[""leisure"",""grape"",""banana"",""working""]","""set2""","2","""4""","""uw_71""","[1,1,1,1]","4","5"
