"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"2524","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","2532","0.0-0.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","4982","0.0-1.0","hc6poujtcd","88514","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","4994","0.0-2.0","hc6poujtcd","88514","","null","","","","","","","","","","","","","",""
"","","","call-function","3","4995","0.0-3.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"87675","","","survey-multi-selectMAS","4","92670","0.0-4.0","hc6poujtcd","88514","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3673.0000000000146","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","96349","0.0-5.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"33695.99999999997","","","survey-text","6","130064","0.0-6.0","hc6poujtcd","88514","","","","{""Age"":""18"",""Gender"":""male"",""Race"":""Asian"",""Languages"":""English""}","","","","","","","","","","","",""
"2321.0000000000146","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","132386","0.0-7.0","hc6poujtcd","88514","","32","","","","","","","","","","","","","",""
"61294.00000000003","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","193681","0.0-8.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"34316","","","assignment-inference","9","228000","0.0-9.0","hc6poujtcd","88514","","","","","","[""strawberry"",""lemon"",""blueberry"",""mango""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"2064","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","230065","0.0-10.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"8900","","","assignment-inference","11","238965","0.0-11.0","hc6poujtcd","88514","","","","","","[""eggplant"",""celery"",""cherry"",""peach""]","[""#f7a75a"",""#ea1d1d"",""#3518ad"",""#aac510""]","[""peach"",""cherry"",""eggplant"",""celery""]","[""peach"",""cherry"",""eggplant"",""celery""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","2"
"16547","","","assignment-inference","12","255514","0.0-12.0","hc6poujtcd","88514","","","","","","[""safety"",""carrot"",""corn"",""comfort""]","[""#73cf10"",""#632b14"",""#d5b811"",""#cc4f1b""]","[""safety"",""comfort"",""corn"",""carrot""]","[""comfort"",""safety"",""corn"",""carrot""]","""set2""","0","""6""","""uw_71""","[0,0,1,1]","2","2"
"14950","","","assignment-inference","13","270465","0.0-13.0","hc6poujtcd","88514","","","","","","[""red"",""yellow"",""blue"",""green""]","[""#ea1d1d"",""#fcdb42"",""#2f6ef6"",""#67cf5c""]","[""red"",""yellow"",""blue"",""green""]","[""red"",""yellow"",""blue"",""green""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"11482","","","assignment-inference","14","281948","0.0-14.0","hc6poujtcd","88514","","","","","","[""cherry"",""driving"",""sleeping"",""peach""]","[""#f7a75a"",""#e81a4b"",""#000000"",""#d5b811""]","[""peach"",""cherry"",""sleeping"",""driving""]","[""peach"",""cherry"",""driving"",""sleeping""]","""set2""","0","""1""","""uw_71""","[1,1,0,0]","2","2"
"16600","","","assignment-inference","15","298551","0.0-15.0","hc6poujtcd","88514","","","","","","[""safety"",""leisure"",""comfort"",""working""]","[""#73cf10"",""#632b14"",""#777777"",""#cd26c7""]","[""safety"",""comfort"",""working"",""leisure""]","[""safety"",""leisure"",""comfort"",""working""]","""set2""","0","""2""","""uw_71""","[1,0,0,0]","1","2"
"12413","","","assignment-inference","16","310966","0.0-16.0","hc6poujtcd","88514","","","","","","[""working"",""leisure"",""banana"",""grape""]","[""#512d5f"",""#d5b811"",""#777777"",""#4bcf8e""]","[""grape"",""banana"",""working"",""leisure""]","[""grape"",""banana"",""leisure"",""working""]","""set2""","0","""4""","""uw_71""","[1,1,0,0]","2","2"
"9467","","","assignment-inference","17","320433","0.0-17.0","hc6poujtcd","88514","","","","","","[""efficiency"",""speed"",""sleeping"",""driving""]","[""#67cf5c"",""#c94e4b"",""#000000"",""#d5b811""]","[""efficiency"",""speed"",""sleeping"",""driving""]","[""efficiency"",""speed"",""sleeping"",""driving""]","""set2""","0","""7""","""uw_71""","[1,1,1,1]","4","2"
"9080","","","assignment-inference","18","329515","0.0-18.0","hc6poujtcd","88514","","","","","","[""speed"",""efficiency"",""eggplant"",""celery""]","[""#b9b9b9"",""#ea1d1d"",""#72005e"",""#608218""]","[""efficiency"",""speed"",""eggplant"",""celery""]","[""efficiency"",""speed"",""eggplant"",""celery""]","""set2""","0","""3""","""uw_71""","[1,1,1,1]","4","2"
"12633","","","assignment-inference","19","342150","0.0-19.0","hc6poujtcd","88514","","","","","","[""banana"",""carrot"",""grape"",""corn""]","[""#600b84"",""#d0e942"",""#c7b88b"",""#cc4f1b""]","[""grape"",""banana"",""corn"",""carrot""]","[""grape"",""banana"",""corn"",""carrot""]","""set2""","0","""0""","""uw_71""","[1,1,1,1]","4","2"
"1432","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","343584","0.0-20.0","hc6poujtcd","88514","","","","","","","","","","","","","","","",""
"9964","","","assignment-inference","21","353550","0.0-21.0","hc6poujtcd","88514","","","","","","[""speed"",""efficiency"",""celery"",""eggplant""]","[""#608218"",""#b9b9b9"",""#ea1d1d"",""#72005e""]","[""celery"",""efficiency"",""speed"",""eggplant""]","[""celery"",""efficiency"",""speed"",""eggplant""]","""set2""","1","""3""","""uw_71""","[1,1,1,1]","4","1"
