"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"1099.699999988079","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","1108","0.0-0.0","e9b5jxogxy","90034","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","3063","0.0-1.0","e9b5jxogxy","90034","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","3080","0.0-2.0","e9b5jxogxy","90034","","null","","","","","","","","","","","","","",""
"","","","call-function","3","3080","0.0-3.0","e9b5jxogxy","90034","","","","","","","","","","","","","","","",""
"2507.300000011921","","","survey-multi-selectMAS","4","5590","0.0-4.0","e9b5jxogxy","90034","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"1284.8999999761581","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","6876","0.0-5.0","e9b5jxogxy","90034","","","","","","","","","","","","","","","",""
"67152","","","survey-text","6","74031","0.0-6.0","e9b5jxogxy","90034","","","","{""Age"":""27"",""Gender"":""Non-Binary"",""Race"":""White"",""Languages"":""English, Hebrew""}","","","","","","","","","","","",""
"5033.600000023842","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","79066","0.0-7.0","e9b5jxogxy","90034","","32","","","","","","","","","","","","","",""
"39445","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","118512","0.0-8.0","e9b5jxogxy","90034","","","","","","","","","","","","","","","",""
"79695","","","assignment-inference","9","198208","0.0-9.0","e9b5jxogxy","90034","","","","","","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"3342.399999976158","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","201551","0.0-10.0","e9b5jxogxy","90034","","","","","","","","","","","","","","","",""
"31142","","","assignment-inference","11","232695","0.0-11.0","e9b5jxogxy","90034","","","","","","[""comfort"",""corn"",""safety"",""carrot""]","[""#632b14"",""#d5b811"",""#cc4f1b"",""#73cf10""]","[""comfort"",""corn"",""carrot"",""safety""]","[""comfort"",""corn"",""carrot"",""safety""]","""set2""","0","""6""","""uw_71""","[1,1,1,1]","4","7"
"31811","","","assignment-inference","12","264507","0.0-12.0","e9b5jxogxy","90034","","","","","","[""leisure"",""banana"",""working"",""grape""]","[""#d5b811"",""#777777"",""#4bcf8e"",""#512d5f""]","[""banana"",""working"",""leisure"",""grape""]","[""banana"",""working"",""leisure"",""grape""]","""set2""","0","""4""","""uw_71""","[1,1,1,1]","4","7"
"32046","","","assignment-inference","13","296554","0.0-13.0","e9b5jxogxy","90034","","","","","","[""celery"",""eggplant"",""peach"",""cherry""]","[""#ea1d1d"",""#3518ad"",""#aac510"",""#f7a75a""]","[""cherry"",""eggplant"",""celery"",""peach""]","[""cherry"",""eggplant"",""celery"",""peach""]","""set2""","0","""5""","""uw_71""","[1,1,1,1]","4","7"
