"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","success","key_press","value","responses","question_order","label_options","bar_cols","answer_key","label_responses","condition","repetition","category","pal_source","accuracies","total accuracy","order_num"
"4675.599999964237","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","html-button-response","0","4689","0.0-0.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"","","","fullscreen","1","9547","0.0-1.0","ysk7o5m4yd","88381","true","","","","","","","","","","","","","","",""
"null","","","html-keyboard-response","2","9559","0.0-2.0","ysk7o5m4yd","88381","","null","","","","","","","","","","","","","",""
"","","","call-function","3","9562","0.0-3.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"34832.69999998808","","","survey-multi-selectMAS","4","44400","0.0-4.0","ysk7o5m4yd","88381","","","","{""Consent"":[""<strong> I consent</strong>""]}","[0]","","","","","","","","","","",""
"3077.199999988079","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","html-button-response","5","47481","0.0-5.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"13848.800000011921","","","survey-text","6","61337","0.0-6.0","ysk7o5m4yd","88381","","","","{""Age"":""19"",""Gender"":""Male"",""Race"":""White"",""Languages"":""English""}","","","","","","","","","","","",""
"2568.399999976158","<p>Great job!</p> You have completed the consent process and answered the demographic questions.<p> Press the spacebar to continue to the experimental task. </p>","","html-keyboard-response","7","63907","0.0-7.0","ysk7o5m4yd","88381","","32","","","","","","","","","","","","","",""
"24763.5","<div style='margin-left: auto;margin-right: auto;width: 80%;text-align: left;'>                <p>In this experiment you will be presented with a series of bar graphs with 4 bars. Above each bar you will be provided with a list of 4 words. Your task will be to decide which colored bar best represents each word. Below is an example of a trial will look like. </p> <p> To match a word to a bar on the graph, move your cursor to a label and then click and drag the label to the empty box under the preferred bar. If you drag a label to a non-preferred bar by mistake, you can click on the ‘Reset labels’ button on the upper left region to reset the labels back to the top of the screen. Once you are done labeling each bar press 'Done' to move onto the next bar graph.</p> Press 'Continue' when you are ready to do a practice trial.<br> </p><img src='data/example_trial.png' style='margin-right:auto;margin-left:auto;width:50%;display:block;border:2px solid black;'></img><br></div>","0","html-button-response","8","88672","0.0-8.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"20545","","","assignment-inference","9","109220","0.0-9.0","ysk7o5m4yd","88381","","","","","","[""blueberry"",""strawberry"",""mango"",""lemon""]","[""#2e3086"",""#aac510"",""#f7a75a"",""#db1f9d""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","[""blueberry"",""lemon"",""mango"",""strawberry""]","null","null","""practice_trial""","null","[1,1,1,1]","4","null"
"1174.9000000357628","<div style='margin-left: auto;margin-right: auto;width: 100%;text-align: left;'> Press 'Continue' to start the main experiment trials.</div>","0","html-button-response","10","110396","0.0-10.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"13684","","","assignment-inference","11","124084","0.0-11.0","ysk7o5m4yd","88381","","","","","","[""efficiency"",""corn"",""carrot"",""speed""]","[""#d5b811"",""#ac6619"",""#73f5b0"",""#ea1d1d""]","[""corn"",""carrot"",""efficiency"",""speed""]","[""corn"",""carrot"",""efficiency"",""speed""]","""set1""","0","""14""","""uw_71""","[1,1,1,1]","4","0"
"9921","","","assignment-inference","12","134009","0.0-12.0","ysk7o5m4yd","88381","","","","","","[""sleeping"",""driving"",""banana"",""grape""]","[""#000000"",""#ea1d1d"",""#72005e"",""#f7db7c""]","[""sleeping"",""driving"",""grape"",""banana""]","[""sleeping"",""driving"",""grape"",""banana""]","""set1""","0","""9""","""uw_71""","[1,1,1,1]","4","0"
"8969","","","assignment-inference","13","142980","0.0-13.0","ysk7o5m4yd","88381","","","","","","[""celery"",""comfort"",""eggplant"",""safety""]","[""#600b84"",""#a3c55b"",""#d5b811"",""#632b14""]","[""eggplant"",""celery"",""safety"",""comfort""]","[""eggplant"",""celery"",""safety"",""comfort""]","""set1""","0","""11""","""uw_71""","[1,1,1,1]","4","0"
"13756","","","assignment-inference","14","156740","0.0-14.0","ysk7o5m4yd","88381","","","","","","[""comfort"",""safety"",""sleeping"",""driving""]","[""#000000"",""#ea1d1d"",""#d0e942"",""#632b14""]","[""sleeping"",""driving"",""safety"",""comfort""]","[""sleeping"",""driving"",""safety"",""comfort""]","""set1""","0","""15""","""uw_71""","[1,1,1,1]","4","0"
"16907","","","assignment-inference","15","173649","0.0-15.0","ysk7o5m4yd","88381","","","","","","[""banana"",""eggplant"",""grape"",""celery""]","[""#512d5f"",""#96c58c"",""#cd26c7"",""#d5b811""]","[""eggplant"",""celery"",""grape"",""banana""]","[""eggplant"",""celery"",""grape"",""banana""]","""set1""","0","""13""","""uw_71""","[1,1,1,1]","4","0"
"9767","","","assignment-inference","16","183419","0.0-16.0","ysk7o5m4yd","88381","","","","","","[""green"",""red"",""yellow"",""blue""]","[""#2f6ef6"",""#67cf5c"",""#ea1d1d"",""#fcdb42""]","[""blue"",""green"",""red"",""yellow""]","[""blue"",""green"",""red"",""yellow""]","null","0","""catch_trial""","null","[1,1,1,1]","4","null"
"10009","","","assignment-inference","17","193432","0.0-17.0","ysk7o5m4yd","88381","","","","","","[""peach"",""leisure"",""working"",""cherry""]","[""#777777"",""#4bcf8e"",""#f1a78a"",""#ea1d1d""]","[""working"",""leisure"",""peach"",""cherry""]","[""working"",""leisure"",""peach"",""cherry""]","""set1""","0","""12""","""uw_71""","[1,1,1,1]","4","0"
"14726","","","assignment-inference","18","208162","0.0-18.0","ysk7o5m4yd","88381","","","","","","[""working"",""speed"",""leisure"",""efficiency""]","[""#632b14"",""#cd26c7"",""#1c3d61"",""#ea1d1d""]","[""working"",""leisure"",""efficiency"",""speed""]","[""working"",""leisure"",""efficiency"",""speed""]","""set1""","0","""10""","""uw_71""","[1,1,1,1]","4","0"
"11025","","","assignment-inference","19","219190","0.0-19.0","ysk7o5m4yd","88381","","","","","","[""peach"",""cherry"",""corn"",""carrot""]","[""#d5b811"",""#cc4f1b"",""#f1a78a"",""#e81a4b""]","[""corn"",""carrot"",""peach"",""cherry""]","[""corn"",""carrot"",""peach"",""cherry""]","""set1""","0","""8""","""uw_71""","[1,1,1,1]","4","0"
"5708.600000023842","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 13% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","20","224902","0.0-20.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"9020","","","assignment-inference","21","233925","0.0-21.0","ysk7o5m4yd","88381","","","","","","[""driving"",""sleeping"",""safety"",""comfort""]","[""#ea1d1d"",""#d0e942"",""#632b14"",""#000000""]","[""driving"",""safety"",""comfort"",""sleeping""]","[""driving"",""safety"",""comfort"",""sleeping""]","""set1""","1","""15""","""uw_71""","[1,1,1,1]","4","1"
"9306","","","assignment-inference","22","243233","0.0-22.0","ysk7o5m4yd","88381","","","","","","[""cherry"",""peach"",""working"",""leisure""]","[""#4bcf8e"",""#f1a78a"",""#ea1d1d"",""#777777""]","[""leisure"",""peach"",""cherry"",""working""]","[""leisure"",""peach"",""cherry"",""working""]","""set1""","1","""12""","""uw_71""","[1,1,1,1]","4","1"
"11922","","","assignment-inference","23","255158","0.0-23.0","ysk7o5m4yd","88381","","","","","","[""peach"",""cherry"",""carrot"",""corn""]","[""#cc4f1b"",""#f1a78a"",""#e81a4b"",""#d5b811""]","[""carrot"",""peach"",""cherry"",""corn""]","[""carrot"",""peach"",""cherry"",""corn""]","""set1""","1","""8""","""uw_71""","[1,1,1,1]","4","1"
"17287","","","assignment-inference","24","272447","0.0-24.0","ysk7o5m4yd","88381","","","","","","[""banana"",""grape"",""sleeping"",""driving""]","[""#ea1d1d"",""#72005e"",""#f7db7c"",""#000000""]","[""driving"",""grape"",""banana"",""sleeping""]","[""driving"",""grape"",""banana"",""sleeping""]","""set1""","1","""9""","""uw_71""","[1,1,1,1]","4","1"
"10940","","","assignment-inference","25","283389","0.0-25.0","ysk7o5m4yd","88381","","","","","","[""red"",""blue"",""yellow"",""green""]","[""#67cf5c"",""#ea1d1d"",""#fcdb42"",""#2f6ef6""]","[""green"",""red"",""yellow"",""blue""]","[""green"",""red"",""yellow"",""blue""]","null","1","""catch_trial""","null","[1,1,1,1]","4","null"
"12598","","","assignment-inference","26","295989","0.0-26.0","ysk7o5m4yd","88381","","","","","","[""eggplant"",""celery"",""comfort"",""safety""]","[""#a3c55b"",""#d5b811"",""#632b14"",""#600b84""]","[""celery"",""safety"",""comfort"",""eggplant""]","[""celery"",""safety"",""comfort"",""eggplant""]","""set1""","1","""11""","""uw_71""","[1,1,1,1]","4","1"
"29433","","","assignment-inference","27","325424","0.0-27.0","ysk7o5m4yd","88381","","","","","","[""carrot"",""speed"",""efficiency"",""corn""]","[""#ac6619"",""#73f5b0"",""#ea1d1d"",""#d5b811""]","[""carrot"",""efficiency"",""speed"",""corn""]","[""carrot"",""efficiency"",""speed"",""corn""]","""set1""","1","""14""","""uw_71""","[1,1,1,1]","4","1"
"10270","","","assignment-inference","28","335697","0.0-28.0","ysk7o5m4yd","88381","","","","","","[""working"",""efficiency"",""speed"",""leisure""]","[""#cd26c7"",""#1c3d61"",""#ea1d1d"",""#632b14""]","[""leisure"",""efficiency"",""speed"",""working""]","[""efficiency"",""leisure"",""speed"",""working""]","""set1""","1","""10""","""uw_71""","[0,0,1,1]","2","1"
"9351","","","assignment-inference","29","345049","0.0-29.0","ysk7o5m4yd","88381","","","","","","[""eggplant"",""grape"",""celery"",""banana""]","[""#96c58c"",""#cd26c7"",""#d5b811"",""#512d5f""]","[""celery"",""grape"",""banana"",""eggplant""]","[""celery"",""grape"",""banana"",""eggplant""]","""set1""","1","""13""","""uw_71""","[1,1,1,1]","4","1"
"9679.700000047684","<div style='margin-left: auto;margin-right: auto;width: 75%;text-align: left;'>Great job! You've completed 25% of the trials! Click 'Continue' when you are ready to keep going. </div>","0","html-button-response","30","354732","0.0-30.0","ysk7o5m4yd","88381","","","","","","","","","","","","","","","",""
"10197","","","assignment-inference","31","364931","0.0-31.0","ysk7o5m4yd","88381","","","","","","[""speed"",""efficiency"",""working"",""leisure""]","[""#1c3d61"",""#ea1d1d"",""#632b14"",""#cd26c7""]","[""efficiency"",""speed"",""working"",""leisure""]","[""leisure"",""speed"",""working"",""efficiency""]","""set1""","2","""10""","""uw_71""","[0,1,1,0]","2","6"
"11733","","","assignment-inference","32","376667","0.0-32.0","ysk7o5m4yd","88381","","","","","","[""working"",""leisure"",""peach"",""cherry""]","[""#f1a78a"",""#ea1d1d"",""#777777"",""#4bcf8e""]","[""peach"",""cherry"",""working"",""leisure""]","[""peach"",""cherry"",""working"",""leisure""]","""set1""","2","""12""","""uw_71""","[1,1,1,1]","4","6"
